symbol,first_date,last_date,rows,exchange,ends_before_dataset,current_name,name_marks_delisted
000869.SZ,2018-01-02,2026-09-11,2111,SZ,False,张裕A,False
000875.SZ,2018-01-02,2026-09-11,2111,SZ,False,电投绿能,False
000876.SZ,2018-01-02,2026-09-11,2111,SZ,False,新希望,False
000877.SZ,2018-01-02,2026-09-11,2111,SZ,False,天山股份,False
000878.SZ,2018-01-02,2026-09-11,2111,SZ,False,云南铜业,False
000880.SZ,2018-01-02,2026-09-11,2111,SZ,False,潍柴重机,False
000881.SZ,2018-01-02,2026-09-11,2111,SZ,False,中广核技,False
000882.SZ,2018-01-02,2026-09-11,2111,SZ,False,华联股份,False
000883.SZ,2018-01-02,2026-09-11,2111,SZ,False,湖北能源,False
000885.SZ,2018-01-02,2026-09-11,2111,SZ,False,城发环境,False
000886.SZ,2018-01-02,2026-09-11,2111,SZ,False,海南高速,False
000887.SZ,2018-01-02,2026-09-11,2111,SZ,False,中鼎股份,False
000888.SZ,2018-01-02,2026-09-11,2111,SZ,False,峨眉山A,False
000889.SZ,2018-01-02,2026-09-11,2111,SZ,False,中嘉博创,False
000890.SZ,2018-01-02,2026-09-11,2111,SZ,False,法尔胜,False
000892.SZ,2018-01-02,2026-09-11,2111,SZ,False,欢瑞世纪,False
000893.SZ,2018-01-02,2026-09-11,2111,SZ,False,亚钾国际,False
000895.SZ,2018-01-02,2026-09-11,2111,SZ,False,双汇发展,False
000897.SZ,2018-01-02,2026-09-11,2111,SZ,False,津滨发展,False
000898.SZ,2018-01-02,2026-09-11,2111,SZ,False,鞍钢股份,False
000899.SZ,2018-01-02,2026-09-11,2111,SZ,False,赣能股份,False
000900.SZ,2018-01-02,2026-09-11,2111,SZ,False,现代投资,False
000901.SZ,2018-01-02,2026-09-11,2111,SZ,False,航天科技,False
000902.SZ,2018-01-02,2026-09-11,2111,SZ,False,新洋丰,False
000903.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST云动,False
000905.SZ,2018-01-02,2026-09-11,2111,SZ,False,厦门港务,False
000906.SZ,2018-01-02,2026-09-11,2111,SZ,False,浙商中拓,False
000908.SZ,2018-01-02,2026-09-11,2111,SZ,False,石药景峰,False
000909.SZ,2018-01-02,2026-09-11,2111,SZ,False,*ST数源,False
000910.SZ,2018-01-02,2026-09-11,2111,SZ,False,大亚圣象,False
000911.SZ,2018-01-02,2026-09-11,2111,SZ,False,*ST广糖,False
000912.SZ,2018-01-02,2026-09-11,2111,SZ,False,泸天化,False
000913.SZ,2018-01-02,2026-09-11,2111,SZ,False,钱江摩托,False
000915.SZ,2018-01-02,2026-09-11,2111,SZ,False,华特达因,False
000917.SZ,2018-01-02,2026-09-11,2111,SZ,False,电广传媒,False
000918.SZ,2018-01-02,2023-07-28,1353,SZ,True,*ST嘉凯,False
000919.SZ,2018-01-02,2026-09-11,2111,SZ,False,金陵药业,False
000920.SZ,2018-01-02,2026-09-11,2111,SZ,False,沃顿科技,False
000921.SZ,2018-01-02,2026-09-11,2111,SZ,False,海信家电,False
000922.SZ,2018-01-02,2026-09-11,2111,SZ,False,佳电股份,False
000923.SZ,2018-01-02,2026-09-11,2111,SZ,False,河钢资源,False
000925.SZ,2018-01-02,2026-09-11,2111,SZ,False,众合科技,False
000926.SZ,2018-01-02,2026-09-11,2111,SZ,False,福星股份,False
000927.SZ,2018-01-02,2026-09-11,2111,SZ,False,中国铁物,False
000928.SZ,2018-01-02,2026-09-11,2111,SZ,False,中钢国际,False
000929.SZ,2018-01-02,2026-09-11,2111,SZ,False,兰州黄河,False
000930.SZ,2018-01-02,2026-09-11,2111,SZ,False,中粮科技,False
000931.SZ,2018-01-02,2026-09-11,2111,SZ,False,中关村,False
000932.SZ,2018-01-02,2026-09-11,2111,SZ,False,华菱钢铁,False
000933.SZ,2018-01-02,2026-09-11,2111,SZ,False,神火股份,False
000935.SZ,2018-01-02,2026-09-11,2111,SZ,False,四川双马,False
000936.SZ,2018-01-02,2026-09-11,2111,SZ,False,华西股份,False
000937.SZ,2018-01-02,2026-09-11,2111,SZ,False,冀中能源,False
000938.SZ,2018-01-02,2026-09-11,2111,SZ,False,紫光股份,False
000939.SZ,2018-01-02,2020-12-17,720,SZ,True,凯迪退,True
000948.SZ,2018-01-02,2026-09-11,2111,SZ,False,南天信息,False
000949.SZ,2018-01-02,2026-09-11,2111,SZ,False,新乡化纤,False
000950.SZ,2018-01-02,2026-09-11,2111,SZ,False,重药控股,False
000951.SZ,2018-01-02,2026-09-11,2111,SZ,False,中国重汽,False
000952.SZ,2018-01-02,2026-09-11,2111,SZ,False,广济药业,False
000953.SZ,2018-01-02,2026-09-11,2111,SZ,False,中哲精化,False
000955.SZ,2018-01-02,2026-09-11,2111,SZ,False,欣龙控股,False
000957.SZ,2018-01-02,2026-09-11,2111,SZ,False,中通客车,False
000958.SZ,2018-01-02,2026-09-11,2111,SZ,False,电投产融,False
000959.SZ,2018-01-02,2026-09-11,2111,SZ,False,首钢股份,False
000960.SZ,2018-01-02,2026-09-11,2111,SZ,False,锡业股份,False
000961.SZ,2018-01-02,2024-07-11,1583,SZ,True,ST中南,False
000962.SZ,2018-01-02,2026-09-11,2111,SZ,False,东方钽业,False
000963.SZ,2018-01-02,2026-09-11,2111,SZ,False,华东医药,False
000965.SZ,2018-01-02,2026-09-11,2111,SZ,False,天保基建,False
000966.SZ,2018-01-02,2026-09-11,2111,SZ,False,长源电力,False
000967.SZ,2018-01-02,2026-09-11,2111,SZ,False,盈峰环境,False
000968.SZ,2018-01-02,2026-09-11,2111,SZ,False,蓝焰控股,False
000969.SZ,2018-01-02,2026-09-11,2111,SZ,False,安泰科技,False
000970.SZ,2018-01-02,2026-09-11,2111,SZ,False,中科三环,False
000971.SZ,2018-01-02,2024-07-24,1592,SZ,True,*ST高升,False
000972.SZ,2018-01-02,2026-09-11,2111,SZ,False,中基健康,False
000973.SZ,2018-01-02,2026-09-11,2111,SZ,False,佛塑科技,False
000975.SZ,2018-01-02,2026-09-11,2111,SZ,False,山金国际,False
000976.SZ,2018-01-02,2024-08-27,1616,SZ,True,*ST华铁,False
000977.SZ,2018-01-02,2026-09-11,2111,SZ,False,浪潮信息,False
000978.SZ,2018-01-02,2026-09-11,2111,SZ,False,桂林旅游,False
000979.SZ,2018-01-02,2018-12-28,243,SZ,True,中弘退,True
000980.SZ,2018-01-02,2026-09-11,2111,SZ,False,众泰汽车,False
000981.SZ,2018-01-02,2026-09-11,2111,SZ,False,山子高科,False
000982.SZ,2018-01-02,2024-08-12,1605,SZ,True,中银绒业,False
000983.SZ,2018-01-02,2026-09-11,2111,SZ,False,山西焦煤,False
000985.SZ,2018-01-02,2026-09-11,2111,SZ,False,大庆华科,False
000987.SZ,2018-01-02,2026-09-11,2111,SZ,False,越秀资本,False
000988.SZ,2018-01-02,2026-09-11,2111,SZ,False,华工科技,False
000989.SZ,2018-01-02,2026-09-11,2111,SZ,False,九芝堂,False
000990.SZ,2018-01-02,2026-09-11,2111,SZ,False,诚志股份,False
000993.SZ,2018-01-02,2026-09-11,2111,SZ,False,闽东电力,False
000995.SZ,2018-01-02,2026-09-11,2111,SZ,False,皇台酒业,False
000996.SZ,2018-01-02,2024-06-28,1574,SZ,True,中期退,True
000997.SZ,2018-01-02,2026-09-11,2111,SZ,False,新大陆,False
000998.SZ,2018-01-02,2026-09-11,2111,SZ,False,隆平高科,False
000999.SZ,2018-01-02,2026-09-11,2111,SZ,False,华润三九,False
001201.SZ,2021-04-28,2026-09-11,1305,SZ,False,东瑞股份,False
001202.SZ,2021-04-29,2026-09-11,1304,SZ,False,炬申股份,False
001203.SZ,2021-05-10,2026-09-11,1300,SZ,False,大中矿业,False
001205.SZ,2021-05-13,2026-09-11,1297,SZ,False,盛航股份,False
001206.SZ,2021-05-18,2026-09-11,1294,SZ,False,依依股份,False
001207.SZ,2021-06-23,2026-09-11,1269,SZ,False,联科科技,False
001208.SZ,2021-06-24,2026-09-11,1268,SZ,False,华菱线缆,False
001209.SZ,2021-07-23,2026-09-11,1247,SZ,False,洪兴股份,False
001210.SZ,2021-07-29,2026-09-11,1243,SZ,False,金房能源,False
001211.SZ,2021-08-05,2026-09-11,1238,SZ,False,双枪科技,False
001212.SZ,2021-08-23,2026-09-11,1226,SZ,False,中旗新材,False
001213.SZ,2021-09-08,2026-09-11,1214,SZ,False,中铁特货,False
001215.SZ,2021-09-06,2026-09-11,1216,SZ,False,千味央厨,False
001216.SZ,2021-10-19,2026-09-11,1192,SZ,False,华瓷股份,False
001217.SZ,2021-09-29,2026-09-11,1201,SZ,False,华尔泰,False
001218.SZ,2021-10-15,2026-09-11,1194,SZ,False,丽臣实业,False
001219.SZ,2021-10-21,2026-09-11,1190,SZ,False,青岛食品,False
001220.SZ,2026-02-03,2026-09-11,148,SZ,False,世盟股份,False
001221.SZ,2025-07-30,2026-09-11,274,SZ,False,悍高集团,False
001222.SZ,2022-08-18,2026-09-11,987,SZ,False,源飞宠物,False
001223.SZ,2022-12-12,2026-09-11,911,SZ,False,欧克科技,False
001225.SZ,2023-02-22,2026-09-11,865,SZ,False,和泰机电,False
001226.SZ,2022-06-22,2026-09-11,1028,SZ,False,拓山重工,False
001227.SZ,2022-01-17,2026-09-11,1129,SZ,False,兰州银行,False
001228.SZ,2022-04-29,2026-09-11,1062,SZ,False,永泰运,False
001229.SZ,2022-08-08,2026-09-11,995,SZ,False,魅视科技,False
001230.SZ,2022-07-15,2026-09-11,1011,SZ,False,劲旅环境,False
001231.SZ,2022-08-19,2026-09-11,986,SZ,False,农心科技,False
001232.SZ,2026-08-04,2026-09-11,29,SZ,False,嘉立创,False
001233.SZ,2025-11-25,2026-09-11,196,SZ,False,海安集团,False
001234.SZ,2022-01-11,2026-09-11,1133,SZ,False,泰慕士,False
001236.SZ,2022-08-05,2026-09-11,996,SZ,False,弘业期货,False
001237.SZ,2026-05-22,2026-09-11,80,SZ,False,惠康科技,False
001238.SZ,2022-09-19,2026-09-11,966,SZ,False,浙江正特,False
001239.SZ,2023-12-12,2026-09-11,668,SZ,False,永达股份,False
001248.SZ,2026-07-02,2026-09-11,52,SZ,False,华润新能源,False
001255.SZ,2022-09-30,2026-09-11,957,SZ,False,博菲电气,False
001256.SZ,2022-12-05,2026-09-11,916,SZ,False,炜冈科技,False
001257.SZ,2026-03-31,2026-09-11,114,SZ,False,盛龙股份,False
001258.SZ,2022-07-27,2026-09-11,1003,SZ,False,立新能源,False
001259.SZ,2022-08-31,2026-09-11,978,SZ,False,利仁科技,False
001260.SZ,2023-02-16,2026-09-11,869,SZ,False,坤泰股份,False
001266.SZ,2022-02-28,2026-09-11,1104,SZ,False,宏英智能,False
001267.SZ,2021-11-17,2026-09-11,1171,SZ,False,汇绿生态,False
001268.SZ,2022-06-30,2026-09-11,1022,SZ,False,联合精密,False
001269.SZ,2022-09-30,2026-09-11,957,SZ,False,欧晶科技,False
001270.SZ,2022-06-06,2026-09-11,1040,SZ,False,铖昌科技,False
001277.SZ,2024-09-03,2026-09-11,491,SZ,False,速达股份,False
001278.SZ,2023-03-08,2026-09-11,855,SZ,False,一彬科技,False
001279.SZ,2024-10-11,2026-09-11,470,SZ,False,强邦新材,False
001280.SZ,2025-12-03,2026-09-11,190,SZ,False,中国铀业,False
001282.SZ,2023-05-24,2026-09-11,804,SZ,False,三联锻造,False
001283.SZ,2022-09-05,2026-09-11,975,SZ,False,豪鹏科技,False
001285.SZ,2025-09-30,2026-09-11,230,SZ,False,瑞立科密,False
001286.SZ,2023-04-10,2026-09-11,833,SZ,False,陕西能源,False
001287.SZ,2023-04-10,2026-09-11,833,SZ,False,中电港,False
001288.SZ,2021-11-01,2026-09-11,1183,SZ,False,运机集团,False
001289.SZ,2022-01-24,2026-09-11,1124,SZ,False,龙源电力,False
001296.SZ,2021-12-24,2026-09-11,1144,SZ,False,长江材料,False
001298.SZ,2022-10-31,2026-09-11,941,SZ,False,好上好,False
001299.SZ,2022-10-31,2026-09-11,941,SZ,False,美能能源,False
001300.SZ,2022-10-19,2026-09-11,949,SZ,False,三柏硕,False
001301.SZ,2022-12-28,2026-09-11,899,SZ,False,尚太科技,False
001306.SZ,2023-11-16,2026-09-11,686,SZ,False,夏厦精密,False
001308.SZ,2022-03-18,2026-09-11,1090,SZ,False,康冠科技,False
001309.SZ,2022-07-01,2026-09-11,1021,SZ,False,德明利,False
001311.SZ,2023-02-27,2026-09-11,862,SZ,False,多利科技,False
001312.SZ,2026-04-21,2026-09-11,100,SZ,False,福恩股份,False
001313.SZ,2022-02-16,2026-09-11,1112,SZ,False,粤海饲料,False
001314.SZ,2023-02-14,2026-09-11,871,SZ,False,亿道信息,False
001316.SZ,2022-06-24,2026-09-11,1026,SZ,False,润贝航科,False
001317.SZ,2021-11-30,2026-09-11,1162,SZ,False,三羊马,False
001318.SZ,2022-05-20,2026-09-11,1050,SZ,False,阳光乳业,False
001319.SZ,2022-05-12,2026-09-11,1056,SZ,False,铭科精技,False
001322.SZ,2022-10-26,2026-09-11,944,SZ,False,箭牌家居,False
001323.SZ,2022-06-23,2026-09-11,1027,SZ,False,慕思股份,False
001324.SZ,2023-05-22,2026-09-11,806,SZ,False,长青科技,False
001325.SZ,2025-12-18,2026-09-11,179,SZ,False,元创股份,False
001326.SZ,2023-11-09,2026-09-11,691,SZ,False,联域股份,False
001328.SZ,2023-04-10,2026-09-11,833,SZ,False,登康口腔,False
001330.SZ,2022-08-18,2026-09-11,987,SZ,False,博纳影业,False
001331.SZ,2022-09-08,2026-09-11,972,SZ,False,胜通能源,False
001332.SZ,2022-09-20,2026-09-11,965,SZ,False,锡装股份,False
001333.SZ,2022-12-08,2026-09-11,913,SZ,False,光华股份,False
001335.SZ,2025-04-15,2026-09-11,346,SZ,False,信凯科技,False
001336.SZ,2022-07-25,2026-09-11,1005,SZ,False,楚环科技,False
001337.SZ,2023-03-03,2026-09-11,858,SZ,False,四川黄金,False
001338.SZ,2022-11-16,2026-09-11,929,SZ,False,永顺泰,False
001339.SZ,2022-08-15,2026-09-11,990,SZ,False,智微智能,False
001356.SZ,2025-01-23,2026-09-11,397,SZ,False,富岭股份,False
001358.SZ,2023-12-21,2026-09-11,661,SZ,False,兴欣新材,False
001359.SZ,2024-03-28,2026-09-11,598,SZ,False,平安电工,False
001360.SZ,2023-04-10,2026-09-11,833,SZ,False,南矿集团,False
001365.SZ,2026-05-18,2026-09-11,84,SZ,False,天海电子,False
001366.SZ,2023-03-07,2026-09-11,856,SZ,False,播恩集团,False
001367.SZ,2023-04-10,2026-09-11,833,SZ,False,海森药业,False
001368.SZ,2023-03-13,2026-09-11,852,SZ,False,通达创智,False
001369.SZ,2025-12-30,2026-09-11,171,SZ,False,双欣材料,False
001373.SZ,2023-06-01,2026-09-11,798,SZ,False,翔腾新材,False
001376.SZ,2023-11-03,2026-09-11,695,SZ,False,百通能源,False
001378.SZ,2023-10-30,2026-09-11,699,SZ,False,德冠新材,False
001379.SZ,2024-01-19,2026-09-11,641,SZ,False,腾达科技,False
001380.SZ,2023-05-16,2026-09-11,810,SZ,False,华纬科技,False
001382.SZ,2025-03-21,2026-09-11,362,SZ,False,新亚电缆,False
001386.SZ,2025-10-22,2026-09-11,220,SZ,False,马可波罗,False
001387.SZ,2024-01-11,2026-09-11,647,SZ,False,雪祺电气,False
001388.SZ,2025-07-01,2026-09-11,295,SZ,False,信通电子,False
001389.SZ,2024-04-02,2026-09-11,595,SZ,False,广合科技,False
001390.SZ,2025-05-29,2026-09-11,317,SZ,False,古麒绒材,False
001391.SZ,2024-12-30,2026-09-11,414,SZ,False,国货航,False
001393.SZ,2026-05-15,2026-09-11,85,SZ,False,维通利,False
001395.SZ,2025-01-27,2026-09-11,395,SZ,False,亚联机械,False
001396.SZ,2025-12-30,2026-09-11,171,SZ,False,誉帆科技,False
001399.SZ,2026-06-26,2026-09-11,56,SZ,False,惠科股份,False
001400.SZ,2025-04-24,2026-09-11,339,SZ,False,江顺科技,False
001696.SZ,2018-01-02,2026-09-11,2111,SZ,False,宗申动力,False
001872.SZ,2018-01-02,2026-09-11,2111,SZ,False,招商港口,False
001896.SZ,2018-01-02,2026-09-11,2111,SZ,False,豫能控股,False
001914.SZ,2018-01-02,2026-09-11,2111,SZ,False,招商积余,False
001965.SZ,2018-01-02,2026-09-11,2111,SZ,False,招商公路,False
001979.SZ,2018-01-02,2026-09-11,2111,SZ,False,招商蛇口,False
002001.SZ,2018-01-02,2026-09-11,2111,SZ,False,新和成,False
002002.SZ,2018-01-02,2024-03-18,1506,SZ,True,ST鸿达,False
002003.SZ,2018-01-02,2026-09-11,2111,SZ,False,伟星股份,False
002004.SZ,2018-01-02,2026-09-11,2111,SZ,False,华邦健康,False
002005.SZ,2018-01-02,2026-09-11,2111,SZ,False,德豪润达,False
002006.SZ,2018-01-02,2026-09-11,2111,SZ,False,精工科技,False
002007.SZ,2018-01-02,2026-09-11,2111,SZ,False,华兰生物,False
002008.SZ,2018-01-02,2026-09-11,2111,SZ,False,大族激光,False
002009.SZ,2018-01-02,2026-09-11,2111,SZ,False,天奇股份,False
002010.SZ,2018-01-02,2026-09-11,2111,SZ,False,传化智联,False
002011.SZ,2018-01-02,2026-09-11,2111,SZ,False,盾安环境,False
002012.SZ,2018-01-02,2026-09-11,2111,SZ,False,凯恩股份,False
002013.SZ,2018-01-02,2023-03-17,1264,SZ,True,中航机电,False
002014.SZ,2018-01-02,2026-09-11,2111,SZ,False,永新股份,False
002015.SZ,2018-01-02,2026-09-11,2111,SZ,False,协鑫能科,False
002016.SZ,2018-01-02,2026-09-11,2111,SZ,False,世荣兆业,False
002017.SZ,2018-01-02,2026-09-11,2111,SZ,False,东信和平,False
002018.SZ,2018-01-02,2019-11-01,445,SZ,True,华信退,True
002019.SZ,2018-01-02,2026-09-11,2111,SZ,False,亿帆医药,False
002020.SZ,2018-01-02,2026-09-11,2111,SZ,False,京新药业,False
002021.SZ,2018-01-02,2026-09-11,2111,SZ,False,中捷资源,False
002022.SZ,2018-01-02,2026-09-11,2111,SZ,False,科华生物,False
002023.SZ,2018-01-02,2026-09-11,2111,SZ,False,海特高新,False
002024.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST易购,False
002025.SZ,2018-01-02,2026-09-11,2111,SZ,False,航天电器,False
002026.SZ,2018-01-02,2026-09-11,2111,SZ,False,山东威达,False
002027.SZ,2018-01-02,2026-09-11,2111,SZ,False,分众传媒,False
002028.SZ,2018-01-02,2026-09-11,2111,SZ,False,思源电气,False
002029.SZ,2018-01-02,2026-09-11,2111,SZ,False,七匹狼,False
002030.SZ,2018-01-02,2026-09-11,2111,SZ,False,达安基因,False
002031.SZ,2018-01-02,2026-09-11,2111,SZ,False,巨轮智能,False
002032.SZ,2018-01-02,2026-09-11,2111,SZ,False,苏泊尔,False
002033.SZ,2018-01-02,2026-09-11,2111,SZ,False,丽江股份,False
002034.SZ,2018-01-02,2026-09-11,2111,SZ,False,旺能环境,False
002035.SZ,2018-01-02,2026-09-11,2111,SZ,False,华帝股份,False
002036.SZ,2018-01-02,2026-09-11,2111,SZ,False,联创电子,False
002037.SZ,2018-01-02,2026-09-11,2111,SZ,False,保利联合,False
002038.SZ,2018-01-02,2026-09-11,2111,SZ,False,双鹭药业,False
002039.SZ,2018-01-02,2026-09-11,2111,SZ,False,黔源电力,False
002040.SZ,2018-01-02,2026-09-11,2111,SZ,False,南京港,False
002041.SZ,2018-01-02,2026-09-11,2111,SZ,False,登海种业,False
002042.SZ,2018-01-02,2026-09-11,2111,SZ,False,华孚时尚,False
002043.SZ,2018-01-02,2026-09-11,2111,SZ,False,兔宝宝,False
002044.SZ,2018-01-02,2026-09-11,2111,SZ,False,美年健康,False
002045.SZ,2018-01-02,2026-09-11,2111,SZ,False,国光电器,False
002046.SZ,2018-01-02,2026-09-11,2111,SZ,False,国机精工,False
002047.SZ,2018-01-02,2026-09-11,2111,SZ,False,宝鹰股份,False
002048.SZ,2018-01-02,2026-09-11,2111,SZ,False,宁波华翔,False
002049.SZ,2018-01-02,2026-09-11,2111,SZ,False,紫光国微,False
002050.SZ,2018-01-02,2026-09-11,2111,SZ,False,三花智控,False
002051.SZ,2018-01-02,2026-09-11,2111,SZ,False,中工国际,False
002052.SZ,2018-01-02,2026-09-11,2111,SZ,False,同洲电子,False
002053.SZ,2018-01-02,2026-09-11,2111,SZ,False,云南能投,False
002054.SZ,2018-01-02,2026-09-11,2111,SZ,False,德美化工,False
002055.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST得润,False
002056.SZ,2018-01-02,2026-09-11,2111,SZ,False,横店东磁,False
002057.SZ,2018-01-02,2026-09-11,2111,SZ,False,中钢天源,False
002058.SZ,2018-01-02,2026-09-11,2111,SZ,False,紫竹高科,False
002059.SZ,2018-01-02,2026-09-11,2111,SZ,False,云南旅游,False
002060.SZ,2018-01-02,2026-09-11,2111,SZ,False,广东建工,False
002061.SZ,2018-01-02,2026-09-11,2111,SZ,False,浙江交科,False
002062.SZ,2018-01-02,2026-09-11,2111,SZ,False,宏润建设,False
002063.SZ,2018-01-02,2026-09-11,2111,SZ,False,远光软件,False
002064.SZ,2018-01-02,2026-09-11,2111,SZ,False,华峰化学,False
002065.SZ,2018-01-02,2026-09-11,2111,SZ,False,东华软件,False
002066.SZ,2018-01-02,2026-09-11,2111,SZ,False,瑞泰科技,False
002067.SZ,2018-01-02,2026-09-11,2111,SZ,False,景兴纸业,False
002068.SZ,2018-01-02,2026-09-11,2111,SZ,False,黑猫股份,False
002069.SZ,2018-01-02,2026-09-11,2111,SZ,False,獐子岛,False
002070.SZ,2018-01-02,2019-07-09,368,SZ,True,众和退,True
002071.SZ,2018-01-02,2021-05-07,811,SZ,True,长城退,True
002072.SZ,2018-01-02,2026-09-11,2111,SZ,False,凯瑞德,False
002073.SZ,2018-01-02,2026-09-11,2111,SZ,False,软控股份,False
002074.SZ,2018-01-02,2026-09-11,2111,SZ,False,国轩高科,False
002075.SZ,2018-01-02,2026-09-11,2111,SZ,False,沙钢股份,False
002076.SZ,2018-01-02,2026-09-11,2111,SZ,False,星光股份,False
002077.SZ,2018-01-02,2026-09-11,2111,SZ,False,大港股份,False
002078.SZ,2018-01-02,2026-09-11,2111,SZ,False,太阳纸业,False
002079.SZ,2018-01-02,2026-09-11,2111,SZ,False,苏州固锝,False
002080.SZ,2018-01-02,2026-09-11,2111,SZ,False,中材科技,False
002081.SZ,2018-01-02,2026-09-11,2111,SZ,False,金螳螂,False
002082.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST万邦,False
002083.SZ,2018-01-02,2026-09-11,2111,SZ,False,孚日股份,False
002084.SZ,2018-01-02,2026-09-11,2111,SZ,False,海鸥住工,False
002085.SZ,2018-01-02,2026-09-11,2111,SZ,False,万丰奥威,False
002086.SZ,2018-01-02,2026-09-11,2111,SZ,False,东方海洋,False
002087.SZ,2018-01-02,2024-06-28,1574,SZ,True,新纺退,True
002088.SZ,2018-01-02,2026-09-11,2111,SZ,False,鲁阳节能,False
002089.SZ,2018-01-02,2024-04-18,1527,SZ,True,新海退,True
002090.SZ,2018-01-02,2026-09-11,2111,SZ,False,金智科技,False
002091.SZ,2018-01-02,2026-09-11,2111,SZ,False,江苏国泰,False
002092.SZ,2018-01-02,2026-09-11,2111,SZ,False,中泰化学,False
002093.SZ,2018-01-02,2026-09-11,2111,SZ,False,国脉科技,False
002094.SZ,2018-01-02,2026-09-11,2111,SZ,False,青岛金王,False
002095.SZ,2018-01-02,2026-09-11,2111,SZ,False,生意宝,False
002096.SZ,2018-01-02,2026-09-11,2111,SZ,False,易普力,False
002097.SZ,2018-01-02,2026-09-11,2111,SZ,False,山河智能,False
002098.SZ,2018-01-02,2026-09-11,2111,SZ,False,浔兴股份,False
002099.SZ,2018-01-02,2026-09-11,2111,SZ,False,海翔药业,False
002100.SZ,2018-01-02,2026-09-11,2111,SZ,False,天康生物,False
002101.SZ,2018-01-02,2026-09-11,2111,SZ,False,广东鸿图,False
002102.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST能特,False
002103.SZ,2018-01-02,2026-09-11,2111,SZ,False,广博股份,False
002104.SZ,2018-01-02,2026-09-11,2111,SZ,False,恒宝股份,False
002105.SZ,2018-01-02,2026-09-11,2111,SZ,False,信隆健康,False
002106.SZ,2018-01-02,2026-09-11,2111,SZ,False,莱宝高科,False
002107.SZ,2018-01-02,2026-09-11,2111,SZ,False,沃华医药,False
002108.SZ,2018-01-02,2026-09-11,2111,SZ,False,沧州明珠,False
002109.SZ,2018-01-02,2026-09-11,2111,SZ,False,ST兴化,False
002110.SZ,2018-01-02,2026-09-11,2111,SZ,False,三钢闽光,False
002111.SZ,2018-01-02,2026-09-11,2111,SZ,False,威海广泰,False
002112.SZ,2018-01-02,2026-09-11,2111,SZ,False,三变科技,False
002113.SZ,2018-01-02,2023-08-11,1363,SZ,True,*ST天润,False
002114.SZ,2018-01-02,2026-09-11,2111,SZ,False,罗平锌电,False
002115.SZ,2018-01-02,2026-09-11,2111,SZ,False,三维通信,False
002116.SZ,2018-01-02,2026-09-11,2111,SZ,False,中国海诚,False
002117.SZ,2018-01-02,2026-09-11,2111,SZ,False,东港股份,False
002118.SZ,2018-01-02,2023-08-04,1358,SZ,True,*ST紫鑫,False
002119.SZ,2018-01-02,2026-09-11,2111,SZ,False,康强电子,False
002120.SZ,2018-01-02,2026-09-11,2111,SZ,False,韵达股份,False
