symbol,exchange,raw_exists,qfq_exists,issues,raw_rows,raw_first,raw_last,qfq_rows,qfq_first,qfq_last,trade_days,suspended_days,st_days,issue_count
600681.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600682.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,83,0,0
600683.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600684.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600685.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,61,0,0
600686.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600687.SH,SH,True,True,,768,2018-01-02,2021-03-03,768,2018-01-02,2021-03-03,768,68,424,0
600688.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600689.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600690.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600691.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600692.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600693.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600694.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600695.SH,SH,True,True,,1078,2018-01-02,2022-06-14,1078,2018-01-02,2022-06-14,1078,53,257,0
600696.SH,SH,True,True,,2056,2018-01-02,2026-06-26,2056,2018-01-02,2026-06-26,2056,27,1104,0
600697.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600698.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,530,0
600699.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600701.SH,SH,True,True,,809,2018-01-02,2021-04-30,809,2018-01-02,2021-04-30,809,322,697,0
600702.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,155,0
600703.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600704.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600705.SH,SH,True,True,,1792,2018-01-02,2025-05-26,1792,2018-01-02,2025-05-26,1792,35,0,0
600706.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600707.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600708.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600710.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,56,0
600711.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,47,251,0
600712.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600713.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600714.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600715.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,30,244,0
600716.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600717.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
600718.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600719.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,224,0
600720.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600721.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,14,729,0
600722.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600723.SH,SH,True,True,,923,2018-01-02,2021-10-22,923,2018-01-02,2021-10-22,923,31,0,0
600724.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,80,0,0
600725.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,827,0
600726.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,517,0
600727.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,0,0
600728.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600729.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,23,0,0
600730.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,95,0
600731.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600732.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,526,0
600733.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,180,163,0
600734.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,149,1058,0
600735.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,98,230,0
600736.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600737.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600738.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
600739.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600740.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600741.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600742.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600743.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600744.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600745.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,170,92,0
600746.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600747.SH,SH,True,True,,474,2018-01-02,2019-12-12,474,2018-01-02,2019-12-12,474,27,440,0
600748.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600749.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,230,0
600750.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,65,0,0
600751.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,171,0,0
600753.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,107,336,0
600754.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600755.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600756.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600757.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600758.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,18,0,0
600759.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,139,619,0
600760.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600761.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600763.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600764.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,124,0,0
600765.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600766.SH,SH,True,True,,1577,2018-01-02,2024-07-03,1577,2018-01-02,2024-07-03,1577,145,602,0
600767.SH,SH,True,True,,1332,2018-01-02,2023-06-29,1332,2018-01-02,2023-06-29,1332,28,1140,0
600768.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,78,0,0
600769.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600770.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600771.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600773.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600774.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600775.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600776.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600777.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,93,518,0
600778.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,248,0
600779.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600780.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600781.SH,SH,True,True,,1331,2018-01-02,2023-06-28,1331,2018-01-02,2023-06-28,1331,70,904,0
600782.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600783.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600784.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,117,0,0
600785.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
600787.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600789.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600790.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600791.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600792.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600793.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600794.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,100,0,0
600795.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600796.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,134,0,0
600797.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600798.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,81,0,0
600800.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,130,0,0
600801.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600802.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600803.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,32,0,0
600804.SH,SH,True,True,,1818,2018-01-02,2025-07-02,1818,2018-01-02,2025-07-02,1818,48,752,0
600805.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600806.SH,SH,True,True,,129,2018-01-02,2018-07-13,129,2018-01-02,2018-07-13,129,99,97,0
600807.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,89,527,0
600808.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600809.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600810.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600811.SH,SH,True,True,,1777,2018-01-02,2025-04-30,1777,2018-01-02,2025-04-30,1777,92,30,0
600812.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
600814.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600815.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,558,0
600816.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,56,852,0
600817.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,14,799,0
600818.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,27,94,0
600819.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600820.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600821.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,254,0
600822.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600823.SH,SH,True,True,,1564,2018-01-02,2024-06-14,1564,2018-01-02,2024-06-14,1564,23,269,0
600824.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600825.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
600826.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600827.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600828.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600829.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,36,0,0
600830.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600831.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,324,0
600833.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600834.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600835.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600836.SH,SH,True,True,,1583,2018-01-02,2024-07-11,1583,2018-01-02,2024-07-11,1583,21,300,0
600837.SH,SH,True,True,,1737,2018-01-02,2025-03-04,1737,2018-01-02,2025-03-04,1737,36,0,0
600838.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600839.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600841.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600843.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600844.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,106,38,0
600845.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
600846.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600847.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,82,0
600848.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,77,0,0
600850.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,81,0,0
600851.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600853.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600854.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600855.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600856.SH,SH,True,True,,1084,2018-01-02,2022-06-22,1084,2018-01-02,2022-06-22,1084,106,673,0
600857.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
600858.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600859.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,18,0,0
600860.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,15,306,0
600861.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600862.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600863.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,8,0,0
600864.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600865.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
600866.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,72,0,0
600867.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600868.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
600869.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,0,0
600870.SH,SH,True,True,,1090,2018-01-02,2022-06-30,1090,2018-01-02,2022-06-30,1090,90,994,0
600871.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,245,0
600872.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600873.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600874.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600875.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
600876.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600877.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,92,814,0
600879.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600880.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,84,0,0
600881.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600882.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,0,0
600883.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600884.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600885.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600886.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600887.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600888.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600889.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,22,97,0
600890.SH,SH,True,True,,1083,2018-01-02,2022-06-21,1083,2018-01-02,2022-06-21,1083,23,274,0
600891.SH,SH,True,True,,814,2018-01-02,2021-05-12,814,2018-01-02,2021-05-12,814,272,472,0
600892.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,497,0
600893.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600894.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600895.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600896.SH,SH,True,True,,1107,2018-01-02,2022-07-25,1107,2018-01-02,2022-07-25,1107,93,505,0
600897.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600898.SH,SH,True,True,,1721,2018-01-02,2025-02-10,1721,2018-01-02,2025-02-10,1721,20,908,0
600900.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600901.SH,SH,True,True,,2074,2018-03-01,2026-09-11,2074,2018-03-01,2026-09-11,2074,0,0,0
600903.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600905.SH,SH,True,True,,1277,2021-06-10,2026-09-11,1277,2021-06-10,2026-09-11,1277,0,0,0
600906.SH,SH,True,True,,1301,2021-05-07,2026-09-11,1301,2021-05-07,2026-09-11,1301,0,0,0
600908.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600909.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600916.SH,SH,True,True,,1357,2021-02-05,2026-09-11,1357,2021-02-05,2026-09-11,1357,0,0,0
600917.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
600918.SH,SH,True,True,,1525,2020-06-03,2026-09-11,1525,2020-06-03,2026-09-11,1525,0,0,0
600919.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
600925.SH,SH,True,True,,840,2023-03-29,2026-09-11,840,2023-03-29,2026-09-11,840,0,0,0
600926.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600927.SH,SH,True,True,,1145,2021-12-23,2026-09-11,1145,2021-12-23,2026-09-11,1145,0,0,0
600928.SH,SH,True,True,,1831,2019-03-01,2026-09-11,1831,2019-03-01,2026-09-11,1831,0,0,0
600929.SH,SH,True,True,,2057,2018-03-26,2026-09-11,2057,2018-03-26,2026-09-11,2057,15,0,0
600930.SH,SH,True,True,,284,2025-07-16,2026-09-11,284,2025-07-16,2026-09-11,284,0,0,0
600933.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,8,0,0
600935.SH,SH,True,True,,1164,2021-11-26,2026-09-11,1164,2021-11-26,2026-09-11,1164,0,0,0
600936.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600938.SH,SH,True,True,,1068,2022-04-21,2026-09-11,1068,2022-04-21,2026-09-11,1068,0,0,0
600939.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600941.SH,SH,True,True,,1137,2022-01-05,2026-09-11,1137,2022-01-05,2026-09-11,1137,0,0,0
600955.SH,SH,True,True,,1209,2021-09-15,2026-09-11,1209,2021-09-15,2026-09-11,1209,0,0,0
600956.SH,SH,True,True,,1509,2020-06-29,2026-09-11,1509,2020-06-29,2026-09-11,1509,0,0,0
600958.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,0,0
600959.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,25,0,0
600960.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,84,0,0
600961.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
600962.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,14,0,0
600963.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600965.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,92,0
600966.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
600967.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600968.SH,SH,True,True,,1753,2019-06-26,2026-09-11,1753,2019-06-26,2026-09-11,1753,0,0,0
600969.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600970.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,22,0,0
600971.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
600973.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
600975.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
600976.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
