日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,通达股份(002560.SZ),151300,910826.00,6.02,-21809.70
,,,宁波高发(603788.SH),32000,444800.00,13.9,-57468.02
,,,镇洋发展(603213.SH),14600,203962.00,13.97,-11883.43
,,,永兴股份(601033.SH),33200,472436.00,14.23,3128.12
,,,方盛制药(603998.SH),17400,172782.00,9.93,15298.53
2026-08-20,31862696.76,586.76,,,,,
,,,海星股份(603115.SH),14000,1083040.00,77.36,130674.02
,,,华旺科技(605377.SH),26000,230880.00,8.88,-13561.07
,,,联明股份(603006.SH),70100,781615.00,11.15,-193115.33
,,,永兴股份(601033.SH),33200,476420.00,14.35,7112.12
,,,凤凰传媒(601928.SH),17200,161336.00,9.38,9302.38
,,,中材科技(002080.SZ),21800,1168262.00,53.59,233075.45
,,,建研院(603183.SH),19500,89310.00,4.58,3835.12
,,,中创物流(603967.SH),57300,661242.00,11.54,-112229.95
,,,三人行(605168.SH),35900,1687659.00,47.01,386528.49
,,,亚翔集成(603929.SH),7400,1248158.00,168.67,150438.38
,,,宁波高发(603788.SH),32000,443520.00,13.86,-58748.02
,,,金富科技(003018.SZ),29300,1145923.00,39.11,176798.55
,,,长城科技(603897.SH),39300,1173891.00,29.87,204099.02
,,,通达股份(002560.SZ),151300,921417.00,6.09,-11218.70
,,,镇洋发展(603213.SH),14600,201772.00,13.82,-14073.43
,,,物产环能(603071.SH),500,6205.00,12.41,667.29
,,,圣泉集团(605589.SH),34200,1305072.00,38.16,147138.17
,,,中天科技(600522.SH),38700,1270908.00,32.84,178996.71
,,,建业股份(603948.SH),9500,194655.00,20.49,-33869.54
,,,方盛制药(603998.SH),17400,181482.00,10.43,23998.53
,,,联德股份(605060.SH),21400,909072.00,42.48,136899.62
,,,东宏股份(603856.SH),25600,293376.00,11.46,-56867.92
,,,四方股份(601126.SH),29500,1282955.00,43.49,144592.09
,,,热威股份(603075.SH),39900,758499.00,19.01,-356872.13
,,,明阳智能(601615.SH),179900,1933925.00,10.75,-83787.29
,,,奥海科技(002993.SZ),27400,1034624.00,37.76,90444.81
,,,中国国贸(600007.SH),6900,130617.00,18.93,-8509.97
,,,渤海轮渡(603167.SH),186000,1618200.00,8.7,-62495.79
,,,江南水务(601199.SH),31900,204160.00,6.4,27027.42
,,,行动教育(605098.SH),10500,582960.00,55.52,7521.82
,,,舒华体育(605299.SH),70500,886185.00,12.57,73569.79
,,,宏昌电子(603002.SH),89100,1454112.00,16.32,373521.70
,,,江河集团(601886.SH),119900,1541914.00,12.86,523971.31
,,,轻纺城(600790.SH),4300,14534.00,3.38,-3094.65
,,,环旭电子(601231.SH),64100,1748007.00,27.27,362831.58
,,,圣晖集成(603163.SH),13600,1126896.00,82.86,134538.22
,,,恒盛能源(605580.SH),26300,465773.00,17.71,26606.97
,,,富安娜(002327.SZ),42900,284427.00,6.63,-4686.85
,,,咸亨国际(605056.SH),38700,547605.00,14.15,24728.83
,,,南京医药(600713.SH),28800,154656.00,5.37,10324.71
,,,柳药集团(603368.SH),5300,87662.00,16.54,9360.27
,,,四川成渝(601107.SH),66400,369184.00,5.56,6316.86
2026-08-19,31642318.76,586.76,,,,,
,,,中创物流(603967.SH),57300,651501.00,11.37,-121970.95
,,,恒盛能源(605580.SH),26300,469981.00,17.87,30814.97
,,,物产环能(603071.SH),500,6220.00,12.44,682.29
,,,东宏股份(603856.SH),25600,291584.00,11.39,-58659.92
,,,中国国贸(600007.SH),6900,130479.00,18.91,-8647.97
,,,渤海轮渡(603167.SH),186000,1614480.00,8.68,-66215.79
,,,三人行(605168.SH),35900,1635963.00,45.57,334832.49
,,,亚翔集成(603929.SH),7400,1239278.00,167.47,141558.38
,,,圣泉集团(605589.SH),34200,1311912.00,38.36,153978.17
,,,联明股份(603006.SH),70100,761987.00,10.87,-212743.33
,,,富安娜(002327.SZ),42900,282711.00,6.59,-6402.85
,,,建业股份(603948.SH),9500,191425.00,20.15,-37099.54
,,,建研院(603183.SH),19500,89115.00,4.57,3640.12
,,,长城科技(603897.SH),39300,1135377.00,28.89,165585.02
,,,中天科技(600522.SH),38700,1239174.00,32.02,147262.71
,,,宁波高发(603788.SH),32000,434240.00,13.57,-68028.02
,,,金富科技(003018.SZ),29300,1163210.00,39.7,194085.55
,,,中材科技(002080.SZ),21800,1179162.00,54.09,243975.45
,,,江河集团(601886.SH),119900,1525128.00,12.72,507185.31
,,,环旭电子(601231.SH),64100,1722367.00,26.87,337191.58
,,,咸亨国际(605056.SH),38700,535608.00,13.84,12731.83
,,,联德股份(605060.SH),21400,906932.00,42.38,134759.62
,,,奥海科技(002993.SZ),27400,1019006.00,37.19,74826.81
,,,明阳智能(601615.SH),179900,1939322.00,10.78,-78390.29
,,,江南水务(601199.SH),31900,199056.00,6.24,21923.42
,,,柳药集团(603368.SH),5300,86231.00,16.27,7929.27
,,,海星股份(603115.SH),14000,1076600.00,76.9,124234.02
,,,通达股份(002560.SZ),151300,925956.00,6.12,-6679.70
,,,方盛制药(603998.SH),17400,176436.00,10.14,18952.53
,,,宏昌电子(603002.SH),89100,1467477.00,16.47,386886.70
,,,四川成渝(601107.SH),66400,369848.00,5.57,6980.86
,,,镇洋发展(603213.SH),14600,198852.00,13.62,-16993.43
,,,圣晖集成(603163.SH),13600,1134920.00,83.45,142562.22
,,,四方股份(601126.SH),29500,1294460.00,43.88,156097.09
,,,热威股份(603075.SH),39900,742140.00,18.6,-373231.13
,,,永兴股份(601033.SH),33200,478744.00,14.42,9436.12
,,,行动教育(605098.SH),10500,582960.00,55.52,7521.82
,,,凤凰传媒(601928.SH),17200,160304.00,9.32,8270.38
,,,南京医药(600713.SH),28800,152064.00,5.28,7732.71
,,,华旺科技(605377.SH),26000,229060.00,8.81,-15381.07
,,,舒华体育(605299.SH),70500,876315.00,12.43,63699.79
,,,轻纺城(600790.SH),4300,14147.00,3.29,-3481.65
2026-08-18,33587608.76,586.76,,,,,
,,,明阳智能(601615.SH),179900,2065252.00,11.48,47539.71
,,,奥海科技(002993.SZ),27400,1116824.00,40.76,172644.81
,,,凤凰传媒(601928.SH),17200,158068.00,9.19,6034.38
,,,咸亨国际(605056.SH),38700,577017.00,14.91,54140.83
,,,亚翔集成(603929.SH),7400,1353830.00,182.95,256110.38
,,,宁波高发(603788.SH),32000,448320.00,14.01,-53948.02
,,,江南水务(601199.SH),31900,206074.00,6.46,28941.42
,,,中创物流(603967.SH),57300,657231.00,11.47,-116240.95
,,,环旭电子(601231.SH),64100,1839029.00,28.69,453853.58
,,,东宏股份(603856.SH),25600,290560.00,11.35,-59683.92
,,,热威股份(603075.SH),39900,777252.00,19.48,-338119.13
,,,四方股份(601126.SH),29500,1389745.00,47.11,251382.09
,,,舒华体育(605299.SH),70500,912270.00,12.94,99654.79
,,,恒盛能源(605580.SH),26300,493125.00,18.75,53958.97
,,,三人行(605168.SH),35900,1697711.00,47.29,396580.49
,,,轻纺城(600790.SH),4300,14448.00,3.36,-3180.65
,,,建研院(603183.SH),19500,92235.00,4.73,6760.12
,,,富安娜(002327.SZ),42900,283140.00,6.6,-5973.85
,,,中国国贸(600007.SH),6900,127857.00,18.53,-11269.97
,,,联明股份(603006.SH),70100,794934.00,11.34,-179796.33
,,,永兴股份(601033.SH),33200,479076.00,14.43,9768.12
,,,江河集团(601886.SH),119900,1526327.00,12.73,508384.31
,,,建业股份(603948.SH),9500,197220.00,20.76,-31304.54
,,,四川成渝(601107.SH),66400,365200.00,5.5,2332.86
,,,行动教育(605098.SH),10500,594405.00,56.61,18966.82
,,,金富科技(003018.SZ),29300,1261365.00,43.05,292240.55
,,,长城科技(603897.SH),39300,1261530.00,32.1,291738.02
,,,通达股份(002560.SZ),151300,983450.00,6.5,50814.30
,,,华旺科技(605377.SH),26000,230880.00,8.88,-13561.07
,,,方盛制药(603998.SH),17400,180438.00,10.37,22954.53
,,,宏昌电子(603002.SH),89100,1589544.00,17.84,508953.70
,,,镇洋发展(603213.SH),14600,199874.00,13.69,-15971.43
,,,联德股份(605060.SH),21400,992532.00,46.38,220359.62
,,,物产环能(603071.SH),500,6600.00,13.2,1062.29
,,,中材科技(002080.SZ),21800,1310180.00,60.1,374993.45
,,,圣泉集团(605589.SH),34200,1457604.00,42.62,299670.17
,,,渤海轮渡(603167.SH),186000,1620060.00,8.71,-60635.79
,,,海星股份(603115.SH),14000,1196160.00,85.44,243794.02
,,,中天科技(600522.SH),38700,1365723.00,35.29,273811.71
,,,柳药集团(603368.SH),5300,88828.00,16.76,10526.27
,,,圣晖集成(603163.SH),13600,1231888.00,90.58,239530.22
,,,南京医药(600713.SH),28800,153216.00,5.32,8884.71
2026-08-17,33745791.76,586.76,,,,,
,,,中国国贸(600007.SH),6900,128892.00,18.68,-10234.97
,,,中创物流(603967.SH),57300,660669.00,11.53,-112802.95
,,,三人行(605168.SH),35900,1675094.00,46.66,373963.49
,,,四川成渝(601107.SH),66400,366528.00,5.52,3660.86
,,,富安娜(002327.SZ),42900,280995.00,6.55,-8118.85
,,,柳药集团(603368.SH),5300,87238.00,16.46,8936.27
,,,联德股份(605060.SH),21400,1028484.00,48.06,256311.62
,,,镇洋发展(603213.SH),14600,200604.00,13.74,-15241.43
,,,南京医药(600713.SH),28800,154944.00,5.38,10612.71
,,,凤凰传媒(601928.SH),17200,158928.00,9.24,6894.38
,,,联明股份(603006.SH),70100,799140.00,11.4,-175590.33
,,,永兴股份(601033.SH),33200,476420.00,14.35,7112.12
,,,江南水务(601199.SH),31900,202884.00,6.36,25751.42
,,,东宏股份(603856.SH),25600,289280.00,11.3,-60963.92
,,,咸亨国际(605056.SH),38700,583209.00,15.07,60332.83
,,,四方股份(601126.SH),29500,1429570.00,48.46,291207.09
,,,建业股份(603948.SH),9500,198740.00,20.92,-29784.54
,,,热威股份(603075.SH),39900,762888.00,19.12,-352483.13
,,,中材科技(002080.SZ),21800,1351600.00,62,416413.45
,,,物产环能(603071.SH),500,6000.00,12,462.29
,,,明阳智能(601615.SH),179900,2094036.00,11.64,76323.71
,,,行动教育(605098.SH),10500,584220.00,55.64,8781.82
,,,方盛制药(603998.SH),17400,182700.00,10.5,25216.53
,,,恒盛能源(605580.SH),26300,499174.00,18.98,60007.97
,,,中天科技(600522.SH),38700,1389330.00,35.9,297418.71
,,,宏昌电子(603002.SH),89100,1567269.00,17.59,486678.70
,,,金富科技(003018.SZ),29300,1247887.00,42.59,278762.55
,,,奥海科技(002993.SZ),27400,1120660.00,40.9,176480.81
,,,轻纺城(600790.SH),4300,14405.00,3.35,-3223.65
,,,圣泉集团(605589.SH),34200,1504800.00,44,346866.17
,,,华旺科技(605377.SH),26000,238940.00,9.19,-5501.07
,,,渤海轮渡(603167.SH),186000,1612620.00,8.67,-68075.79
,,,江河集团(601886.SH),119900,1528725.00,12.75,510782.31
,,,舒华体育(605299.SH),70500,905220.00,12.84,92604.79
,,,通达股份(002560.SZ),151300,991015.00,6.55,58379.30
,,,环旭电子(601231.SH),64100,1855695.00,28.95,470519.58
