日期,时间,代码,名称,操作,成交价,数量,金额,佣金,印花税
2025-10-13,09:31:00,688419.SH,耐科装备,卖出,28.203,-76289,-2151615.29,645.48,2151.62
2025-10-13,09:31:00,688189.SH,ST南新,买入,7.766,306944,2383573.63,715.07,0.00
2025-10-13,09:31:00,688166.SH,博瑞医药,卖出,54.740,-39480,-2161147.04,648.34,2161.15
2025-10-13,09:31:00,688757.SH,胜科纳米,卖出,28.942,-75515,-2185555.13,655.67,2185.56
2025-10-10,09:31:00,688367.SH,工大高科,买入,21.804,113296,2470251.60,741.08,0.00
2025-10-09,09:31:00,688545.SH,兴福电子,卖出,41.876,-35273,-1477094.97,443.13,1477.09
2025-09-30,09:31:00,688166.SH,博瑞医药,买入,61.623,39480,2432876.04,729.86,0.00
2025-09-29,09:31:00,688166.SH,博瑞医药,卖出,58.882,-37170,-2188643.94,656.59,2188.64
2025-09-26,09:31:00,688166.SH,博瑞医药,买入,66.543,37170,2473396.62,742.02,0.00
2025-09-25,09:31:00,688419.SH,耐科装备,买入,32.655,76289,2491231.03,747.37,0.00
2025-09-24,09:31:00,688651.SH,盛邦安全,卖出,35.479,-61717,-2189651.27,656.90,2189.65
2025-09-24,09:31:00,688123.SH,聚辰股份,卖出,123.752,-12954,-1603083.41,480.93,1603.08
2025-09-23,09:31:00,688123.SH,聚辰股份,卖出,112.794,-12955,-1461245.75,438.37,1461.25
2025-09-22,09:31:00,688757.SH,胜科纳米,买入,31.262,75515,2360780.14,708.23,0.00
2025-09-22,09:31:00,688545.SH,兴福电子,买入,33.457,70546,2360242.00,708.07,0.00
2025-09-19,09:31:00,688605.SH,先锋精科,买入,65.240,36193,2361239.28,708.37,0.00
2025-09-15,09:31:00,688123.SH,聚辰股份,买入,91.112,25909,2360617.18,708.19,0.00
2025-09-11,09:31:00,688435.SH,英方软件,卖出,34.501,-65614,-2263739.43,679.12,2263.74
2025-09-05,09:31:00,688047.SH,龙芯中科,卖出,125.459,-17659,-2215473.06,664.64,2215.47
2025-09-04,09:31:00,688651.SH,盛邦安全,买入,38.677,61717,2387040.75,716.11,0.00
2025-08-22,09:31:00,688047.SH,龙芯中科,买入,136.452,17659,2409612.23,722.88,0.00
2025-08-18,09:31:00,688036.SH,传音控股,卖出,81.517,-30972,-2524733.37,757.42,2524.73
2025-08-15,09:31:00,688710.SH,益诺思,卖出,42.914,-60516,-2596983.62,779.10,2596.98
2025-08-12,09:31:00,688435.SH,英方软件,买入,36.874,65614,2419424.39,725.83,0.00
2025-08-07,09:31:00,688273.SH,麦澜德,卖出,35.579,-73320,-2608630.28,782.59,2608.63
2025-08-01,09:31:00,688126.SH,沪硅产业,卖出,18.613,-119952,-2232630.59,669.79,2232.63
2025-08-01,09:31:00,688390.SH,固德威,卖出,41.627,-35334,-1470833.58,441.25,1470.83
2025-07-31,09:31:00,688819.SH,天能股份,卖出,28.194,-81283,-2291652.26,687.50,2291.65
2025-07-25,09:31:00,688369.SH,致远互联,卖出,29.980,-89324,-2677926.37,803.38,2677.93
2025-07-21,09:31:00,688190.SH,云路股份,卖出,90.638,-26181,-2373002.90,711.90,2373.00
2025-07-18,09:31:00,688036.SH,传音控股,买入,75.110,30972,2326304.44,697.89,0.00
2025-07-17,09:31:00,688593.SH,新相微,卖出,15.958,-141127,-2252107.49,675.63,2252.11
2025-07-17,09:31:00,688226.SH,威腾电气,卖出,35.020,-42889,-1501965.06,450.59,1501.97
2025-07-16,09:31:00,688710.SH,益诺思,买入,37.815,60516,2288441.59,686.53,0.00
2025-07-16,09:31:00,688226.SH,威腾电气,卖出,32.415,-42890,-1390281.07,417.08,1390.28
2025-07-11,09:31:00,688100.SH,威胜信息,卖出,35.080,-67172,-2356373.61,706.91,2356.37
2025-07-10,09:31:00,688433.SH,华曙高科,卖出,38.134,-63138,-2407677.97,722.30,2407.68
2025-07-09,09:31:00,688390.SH,固德威,买入,45.441,35334,1605601.69,481.68,0.00
2025-07-08,09:31:00,688273.SH,麦澜德,买入,30.060,73320,2203999.20,661.20,0.00
2025-07-02,09:31:00,688126.SH,沪硅产业,买入,18.667,119952,2239175.17,671.75,0.00
2025-07-01,09:31:00,688226.SH,威腾电气,买入,26.152,85779,2243309.56,672.99,0.00
2025-07-01,09:31:00,688819.SH,天能股份,买入,27.605,81283,2243825.34,673.15,0.00
2025-06-25,09:31:00,688369.SH,致远互联,买入,24.419,89324,2181179.53,654.35,0.00
2025-06-23,09:31:00,688475.SH,萤石网络,卖出,29.561,-68091,-2012821.71,603.85,2012.82
2025-06-20,09:31:00,688190.SH,云路股份,买入,82.465,26181,2159005.69,647.70,0.00
2025-06-20,09:31:00,688520.SH,神州细胞,卖出,45.090,-28880,-1302188.80,390.66,1302.19
2025-06-17,09:31:00,688593.SH,新相微,买入,15.341,141127,2164975.68,649.49,0.00
2025-06-16,09:31:00,688691.SH,灿芯股份,卖出,51.317,-38829,-1992594.01,597.78,1992.59
2025-06-16,09:31:00,688278.SH,特宝生物,卖出,72.535,-27399,-1987376.60,596.21,1987.38
2025-06-16,09:31:00,688009.SH,中国通号,卖出,5.050,-425613,-2149294.58,644.79,2149.29
2025-06-13,09:31:00,688520.SH,神州细胞,卖出,48.453,-28880,-1399319.75,419.80,1399.32
2025-06-11,09:31:00,688100.SH,威胜信息,买入,32.455,67172,2180052.48,654.02,0.00
2025-06-11,09:31:00,688475.SH,萤石网络,买入,32.024,68091,2180540.74,654.16,0.00
2025-06-11,09:31:00,688244.SH,永信至诚,卖出,25.898,-89861,-2327229.16,698.17,2327.23
2025-06-10,09:31:00,688433.SH,华曙高科,买入,34.659,63138,2188311.31,656.49,0.00
2025-06-09,09:31:00,688433.SH,华曙高科,卖出,32.704,-59626,-1950036.13,585.01,1950.04
2025-05-28,09:31:00,688475.SH,萤石网络,卖出,31.667,-64049,-2028210.22,608.46,2028.21
2025-05-28,09:31:00,688278.SH,特宝生物,买入,78.136,27399,2140847.17,642.25,0.00
2025-05-28,09:31:00,688073.SH,毕得医药,卖出,41.906,-27569,-1155307.07,346.59,1155.31
2025-05-22,09:31:00,688255.SH,凯尔达,卖出,34.361,-16694,-573624.87,172.09,573.62
2025-05-22,09:31:00,688433.SH,华曙高科,买入,36.683,59626,2187273.68,656.18,0.00
2025-05-22,09:31:00,688316.SH,青云科技,卖出,52.385,-38524,-2018080.51,605.42,2018.08
2025-05-21,09:31:00,688520.SH,神州细胞,买入,38.126,57760,2202163.54,660.65,0.00
2025-05-19,09:31:00,688691.SH,灿芯股份,买入,56.393,38829,2189666.71,656.90,0.00
2025-05-19,09:31:00,688244.SH,永信至诚,买入,36.072,60717,2190183.62,657.06,0.00
2025-05-19,09:31:00,688365.SH,光云科技,卖出,12.874,-94402,-1215350.23,364.61,1215.35
2025-05-16,09:31:00,688244.SH,永信至诚,卖出,36.896,-54636,-2015853.13,604.76,2015.85
2025-05-15,09:31:00,688009.SH,中国通号,买入,5.230,425613,2226143.26,667.84,0.00
2025-05-12,09:31:00,688475.SH,萤石网络,买入,34.399,64049,2203199.77,660.96,0.00
2025-05-12,09:31:00,688787.SH,海天瑞声,卖出,95.808,-203,-19449.02,5.83,19.45
2025-05-08,09:31:00,688503.SH,聚和材料,卖出,32.964,-57727,-1902909.36,570.87,1902.91
2025-05-08,09:31:00,688244.SH,永信至诚,买入,40.741,54636,2225942.76,667.78,0.00
2025-05-08,09:31:00,688023.SH,安恒信息,卖出,48.213,-40459,-1950665.14,585.20,1950.67
2025-05-08,09:31:00,688435.SH,英方软件,卖出,31.237,-63629,-1987604.52,596.28,1987.60
2025-05-08,09:31:00,688400.SH,凌云光,卖出,28.443,-38001,-1080862.44,324.26,1080.86
2025-05-07,09:31:00,688316.SH,青云科技,买入,58.777,38524,2264337.48,679.30,0.00
2025-05-07,09:31:00,688255.SH,凯尔达,卖出,38.722,-16694,-646431.75,193.93,646.43
2025-05-07,09:31:00,688205.SH,德科立,卖出,64.730,-19068,-1234276.98,370.28,1234.28
2025-05-07,09:31:00,688183.SH,生益电子,卖出,29.730,-80223,-2385063.48,715.52,2385.06
2025-05-06,09:31:00,688205.SH,德科立,卖出,60.179,-19069,-1147560.98,344.27,1147.56
2025-05-06,09:31:00,688800.SH,瑞可达,卖出,50.399,-23024,-1160386.58,348.12,1160.39
2025-05-06,09:31:00,688678.SH,福立旺,卖出,21.856,-53130,-1161219.91,348.37,1161.22
2025-05-06,09:31:00,688090.SH,瑞松科技,卖出,41.407,-28912,-1197159.76,359.15,1197.16
2025-05-06,09:31:00,688400.SH,凌云光,卖出,28.443,-38001,-1080862.44,324.26,1080.86
2025-04-30,09:31:00,688320.SH,禾川科技,卖出,43.682,-28135,-1229006.01,368.70,1229.01
2025-04-29,09:31:00,688800.SH,瑞可达,卖出,50.080,-23024,-1153033.63,345.91,1153.03
2025-04-28,09:31:00,688073.SH,毕得医药,买入,41.082,27569,1132589.66,339.78,0.00
2025-04-25,09:31:00,688320.SH,禾川科技,卖出,40.319,-28136,-1134421.01,340.33,1134.42
2025-04-22,09:31:00,688255.SH,凯尔达,买入,30.571,33388,1020705.22,306.21,0.00
2025-04-21,09:31:00,688073.SH,毕得医药,卖出,37.824,-27029,-1022350.30,306.71,1022.35
2025-04-17,09:31:00,688365.SH,光云科技,买入,11.523,94402,1087794.25,326.34,0.00
2025-04-16,09:31:00,688090.SH,瑞松科技,卖出,37.684,-28912,-1089533.69,326.86,1089.53
2025-04-15,09:31:00,688073.SH,毕得医药,买入,41.132,27029,1111759.53,333.53,0.00
2025-04-14,09:31:00,688678.SH,福立旺,卖出,20.958,-53131,-1113519.50,334.06,1113.52
2025-04-10,09:31:00,688787.SH,海天瑞声,买入,82.465,203,16740.31,5.02,0.00
2025-04-09,09:31:00,688090.SH,瑞松科技,买入,29.860,57824,1726601.51,517.98,0.00
2025-04-09,09:31:00,688678.SH,福立旺,买入,16.252,106261,1727000.53,518.10,0.00
2025-04-08,09:31:00,688400.SH,凌云光,买入,22.755,76002,1729457.43,518.84,0.00
2025-04-08,09:31:00,688435.SH,英方软件,买入,27.174,63629,1729069.72,518.72,0.00
2025-04-08,09:31:00,688503.SH,聚和材料,买入,29.980,57727,1730646.22,519.19,0.00
2025-04-08,09:31:00,688023.SH,安恒信息,买入,42.785,40459,1731054.50,519.32,0.00
2025-04-08,09:31:00,688205.SH,德科立,买入,45.411,38137,1731825.58,519.55,0.00
2025-04-08,09:31:00,688320.SH,禾川科技,买入,30.741,56271,1729847.07,518.95,0.00
2025-04-08,09:31:00,688800.SH,瑞可达,买入,37.575,46048,1730253.60,519.08,0.00
2025-04-08,09:31:00,688737.SH,中自科技,卖出,15.150,-92728,-1404795.82,421.44,1404.80
2025-04-08,09:31:00,688183.SH,生益电子,买入,21.583,80223,1731459.43,519.44,0.00
2025-04-07,09:31:00,688130.SH,晶华微,卖出,24.531,-64178,-1574340.25,472.30,1574.34
2025-04-03,09:31:00,688800.SH,瑞可达,卖出,47.405,-36621,-1736018.51,520.81,1736.02
2025-04-03,09:31:00,688205.SH,德科立,卖出,58.014,-29081,-1687097.57,506.13,1687.10
2025-03-28,09:31:00,688130.SH,晶华微,买入,28.256,64178,1813439.24,544.03,0.00
2025-03-26,09:31:00,688130.SH,晶华微,卖出,26.976,-65837,-1776014.96,532.80,1776.01
2025-03-26,09:31:00,688656.SH,浩欧博,卖出,86.606,-21588,-1869659.83,560.90,1869.66
2025-03-25,09:31:00,688695.SH,中创股份,卖出,30.539,-54638,-1668578.95,500.57,1668.58
2025-03-25,09:31:00,688737.SH,中自科技,买入,19.739,92728,1830395.08,549.12,0.00
2025-03-24,09:31:00,688205.SH,德科立,买入,63.116,29081,1835475.81,550.64,0.00
2025-03-21,09:31:00,688205.SH,德科立,卖出,63.074,-28080,-1771106.69,531.33,1771.11
2025-03-18,09:31:00,688205.SH,德科立,买入,68.076,28080,1911570.71,573.47,0.00
2025-03-17,09:31:00,688162.SH,巨一科技,卖出,27.874,-68116,-1898674.92,569.60,1898.67
2025-03-17,09:31:00,688084.SH,晶品特装,卖出,71.507,-13740,-982502.06,294.75,982.50
2025-03-14,09:31:00,688205.SH,德科立,卖出,65.868,-25085,-1652298.78,495.69,1652.30
2025-03-12,09:31:00,688091.SH,上海谊众,卖出,42.914,-48098,-2064077.57,619.22,2064.08
2025-03-12,09:31:00,688084.SH,晶品特装,卖出,80.838,-13741,-1110794.96,333.24,1110.79
2025-03-04,09:31:00,688800.SH,瑞可达,买入,49.258,36621,1803888.94,541.17,0.00
2025-03-03,09:31:00,688205.SH,德科立,买入,71.753,25085,1799929.52,539.98,0.00
2025-03-03,09:31:00,688695.SH,中创股份,买入,32.936,54638,1799542.96,539.86,0.00
2025-02-24,09:31:00,688130.SH,晶华微,买入,27.264,65837,1795007.62,538.50,0.00
2025-02-24,09:31:00,688375.SH,国博电子,卖出,49.900,-35256,-1759274.40,527.78,1759.27
2025-02-24,09:31:00,688656.SH,浩欧博,买入,83.166,21588,1795387.61,538.62,0.00
2025-02-20,09:31:00,688661.SH,和林微纳,卖出,48.702,-23873,-1162672.40,348.80,1162.67
2025-02-17,09:31:00,688776.SH,国光电气,卖出,51.896,-19286,-1000866.26,300.26,1000.87
2025-02-14,09:31:00,688162.SH,巨一科技,买入,25.741,68116,1753399.84,526.02,0.00
2025-02-14,09:31:00,688084.SH,晶品特装,买入,63.817,27481,1753765.42,526.13,0.00
2025-02-13,09:31:00,688661.SH,和林微纳,卖出,44.710,-23873,-1067371.38,320.21,1067.37
2025-02-10,09:31:00,688416.SH,恒烁股份,卖出,45.908,-24156,-1108953.65,332.69,1108.95
2025-02-10,09:31:00,688218.SH,江苏北人,卖出,23.653,-3091,-73110.19,21.93,73.11
2025-02-10,09:31:00,688091.SH,上海谊众,买入,36.072,48098,1734991.06,520.50,0.00
2025-02-07,09:31:00,688090.SH,瑞松科技,卖出,43.872,-23433,-1028054.45,308.42,1028.05
2025-02-06,09:31:00,688031.SH,星环科技,卖出,48.902,-18968,-927573.14,278.27,927.57
2025-02-06,09:31:00,688090.SH,瑞松科技,卖出,40.848,-23433,-957194.46,287.16,957.19
2025-02-06,09:31:00,688416.SH,恒烁股份,卖出,40.838,-24156,-986486.59,295.95,986.49
2025-02-06,09:31:00,688661.SH,和林微纳,买入,35.230,47746,1682106.86,504.63,0.00
2025-02-05,09:31:00,688530.SH,欧莱新材,卖出,17.764,-91087,-1618105.90,485.43,1618.11
2025-02-05,09:31:00,688693.SH,锴威特,卖出,30.938,-50719,-1569144.42,470.74,1569.14
2025-02-05,09:31:00,688031.SH,星环科技,卖出,52.605,-18968,-997803.67,299.34,997.80
2025-02-05,09:31:00,688084.SH,晶品特装,卖出,50.898,-30489,-1551829.12,465.55,1551.83
2025-02-05,09:31:00,688266.SH,泽璟制药,卖出,66.207,-25052,-1658625.78,497.59,1658.63
2025-01-23,09:31:00,688375.SH,国博电子,买入,45.561,35256,1606296.50,481.89,0.00
2025-01-23,09:31:00,688053.SH,ST思科瑞,卖出,23.403,-59853,-1400745.74,420.22,1400.75
2025-01-22,09:31:00,688071.SH,华依科技,卖出,32.734,-32463,-1062656.83,318.80,1062.66
2025-01-22,09:31:00,688303.SH,大全能源,卖出,20.449,-57059,-1166800.63,350.04,1166.80
2025-01-16,09:31:00,688776.SH,国光电气,买入,48.637,19286,938014.72,281.40,0.00
2025-01-15,09:31:00,688071.SH,华依科技,卖出,28.942,-32463,-939544.15,281.86,939.54
2025-01-15,09:31:00,688303.SH,大全能源,买入,22.244,57059,1269243.22,380.77,0.00
2025-01-14,09:31:00,688416.SH,恒烁股份,买入,32.555,48312,1572796.19,471.84,0.00
2025-01-13,09:31:00,688416.SH,恒烁股份,卖出,31.387,-45158,-1417378.66,425.21,1417.38
2025-01-13,09:31:00,688100.SH,威胜信息,卖出,32.944,-43383,-1429208.68,428.76,1429.21
2025-01-09,09:31:00,688218.SH,江苏北人,买入,19.960,3091,61695.87,18.51,0.00
2025-01-07,09:31:00,688053.SH,ST思科瑞,买入,25.331,59853,1516110.01,454.83,0.00
2025-01-07,09:31:00,688090.SH,瑞松科技,买入,32.365,46866,1516799.34,455.04,0.00
2025-01-07,09:31:00,688071.SH,华依科技,买入,23.357,64926,1516451.91,454.94,0.00
2025-01-06,09:31:00,688530.SH,欧莱新材,买入,16.894,91087,1538798.27,461.64,0.00
2025-01-06,09:31:00,688071.SH,华依科技,卖出,23.164,-62381,-1444967.28,433.49,1444.97
2025-01-06,09:31:00,688090.SH,瑞松科技,卖出,32.804,-43810,-1437154.63,431.15,1437.15
2025-01-06,09:31:00,688031.SH,星环科技,买入,40.581,37936,1539480.82,461.84,0.00
2025-01-06,09:31:00,688693.SH,锴威特,买入,30.361,50719,1539859.27,461.96,0.00
2025-01-06,09:31:00,688416.SH,恒烁股份,买入,34.068,45158,1538442.74,461.53,0.00
2025-01-06,09:31:00,688084.SH,晶品特装,买入,50.481,30489,1539107.89,461.73,0.00
2025-01-03,09:31:00,688071.SH,华依科技,买入,24.990,62381,1558893.70,467.67,0.00
2025-01-02,09:31:00,688100.SH,威胜信息,买入,36.172,43383,1569258.55,470.78,0.00
2025-01-02,09:31:00,688530.SH,欧莱新材,卖出,18.363,-77835,-1429299.67,428.79,1429.30
2025-01-02,09:31:00,688266.SH,泽璟制药,买入,62.625,25052,1568881.50,470.66,0.00
2024-12-30,09:31:00,688530.SH,欧莱新材,买入,20.491,77835,1594909.20,478.47,0.00
2024-12-27,09:31:00,688090.SH,瑞松科技,买入,36.252,43810,1588215.89,476.46,0.00
2024-12-26,09:31:00,688090.SH,瑞松科技,卖出,35.489,-40358,-1432260.22,429.68,1432.26
2024-12-19,09:31:00,688090.SH,瑞松科技,买入,39.789,40358,1605821.41,481.75,0.00
2024-12-18,09:31:00,688090.SH,瑞松科技,卖出,40.619,-36869,-1497567.16,449.27,1497.57
2024-12-13,09:31:00,688090.SH,瑞松科技,买入,43.888,36869,1618091.92,485.43,0.00
2024-12-12,09:31:00,688090.SH,瑞松科技,卖出,43.463,-34150,-1484258.03,445.28,1484.26
2024-12-10,09:31:00,688090.SH,瑞松科技,买入,47.825,34150,1633239.46,489.97,0.00
2024-12-04,09:31:00,688618.SH,三旺通信,卖出,23.443,-19179,-449613.68,134.88,449.61
2024-12-02,09:31:00,688356.SH,键凯科技,卖出,58.393,-25865,-1510334.43,453.10,1510.33
2024-12-02,09:31:00,688551.SH,科威尔,卖出,30.728,-47236,-1451487.65,435.45,1451.49
2024-11-14,09:31:00,688022.SH,ST瀚川,卖出,13.992,-58385,-816920.58,245.08,816.92
2024-11-13,09:31:00,688268.SH,华特气体,卖出,57.405,-24770,-1421920.86,426.58,1421.92
2024-11-13,09:31:00,688488.SH,艾迪药业,卖出,10.160,-145042,-1473574.50,442.07,1473.57
2024-11-13,09:31:00,688127.SH,蓝特光学,卖出,25.160,-32545,-818818.53,245.65,818.82
2024-11-13,09:31:00,688686.SH,奥普特,卖出,68.802,-11370,-782280.10,234.68,782.28
2024-11-12,09:31:00,688022.SH,ST瀚川,卖出,13.673,-58385,-798274.75,239.48,798.27
2024-11-12,09:31:00,688238.SH,和元生物,卖出,6.737,-130549,-879443.34,263.83,879.44
2024-11-12,09:31:00,688686.SH,奥普特,卖出,70.239,-11371,-798690.40,239.61,798.69
2024-11-12,09:31:00,688652.SH,京仪装备,卖出,63.882,-14151,-903993.90,271.20,903.99
2024-11-12,09:31:00,688499.SH,利元亨,卖出,29.651,-59028,-1750214.44,525.06,1750.21
2024-11-11,09:31:00,688238.SH,和元生物,卖出,6.257,-130550,-816911.40,245.07,816.91
2024-11-11,09:31:00,688150.SH,莱特光电,卖出,24.451,-35593,-870284.44,261.09,870.28
2024-11-06,09:31:00,688652.SH,京仪装备,卖出,57.654,-14152,-815925.92,244.78,815.93
2024-11-04,09:31:00,688618.SH,三旺通信,买入,21.814,19179,418361.88,125.51,0.00
2024-11-01,09:31:00,688356.SH,键凯科技,买入,56.112,25865,1451336.88,435.40,0.00
2024-10-31,09:31:00,688551.SH,科威尔,买入,29.779,47236,1406661.63,422.00,0.00
2024-10-31,09:31:00,688150.SH,莱特光电,卖出,22.864,-35593,-813804.76,244.14,813.80
2024-10-28,09:31:00,688720.SH,艾森股份,卖出,49.601,-17169,-851592.70,255.48,851.59
2024-10-25,09:31:00,688127.SH,蓝特光学,卖出,24.261,-32545,-789586.61,236.88,789.59
2024-10-25,09:31:00,688720.SH,艾森股份,卖出,48.144,-17170,-826624.24,247.99,826.62
2024-10-15,09:31:00,688022.SH,ST瀚川,买入,10.771,116770,1257788.05,377.34,0.00
2024-10-15,09:31:00,688238.SH,和元生物,买入,4.960,261099,1295024.93,388.51,0.00
2024-10-14,09:31:00,688720.SH,艾森股份,买入,37.024,34339,1271363.70,381.41,0.00
2024-10-14,09:31:00,688652.SH,京仪装备,买入,44.930,28303,1271644.73,381.49,0.00
2024-10-14,09:31:00,688268.SH,华特气体,买入,51.302,24770,1270760.45,381.23,0.00
2024-10-14,09:31:00,688488.SH,艾迪药业,买入,8.757,145042,1270202.41,381.06,0.00
2024-10-14,09:31:00,688127.SH,蓝特光学,买入,19.519,65090,1270489.11,381.15,0.00
2024-10-14,09:31:00,688686.SH,奥普特,买入,55.932,22741,1271941.43,381.58,0.00
2024-10-14,09:31:00,688499.SH,利元亨,买入,21.553,59028,1272231.66,381.67,0.00
2024-10-14,09:31:00,688150.SH,莱特光电,买入,17.856,71186,1271071.59,381.32,0.00
2024-10-08,09:31:00,688276.SH,百克生物,卖出,35.968,-19264,-692886.01,207.87,692.89
2024-10-08,09:31:00,688220.SH,翱捷科技,卖出,47.315,-1910,-90371.99,27.11,90.37
2024-10-08,09:31:00,688521.SH,芯原股份,卖出,43.094,-16578,-714406.36,214.32,714.41
2024-10-08,09:31:00,688728.SH,格科微,卖出,17.645,-77269,-1363383.69,409.02,1363.38
2024-10-08,09:31:00,688536.SH,思瑞浦,卖出,120.908,-11851,-1432877.15,429.86,1432.88
2024-10-08,09:31:00,688469.SH,芯联集成,卖出,5.070,-76920,-389972.09,116.99,389.97
2024-10-08,09:31:00,688409.SH,富创精密,卖出,55.329,-13060,-722598.31,216.78,722.60
2024-10-08,09:31:00,688052.SH,纳芯微,卖出,142.275,-4701,-668834.21,200.65,668.83
2024-10-08,09:31:00,688009.SH,中国通号,卖出,7.535,-163286,-1230343.68,369.10,1230.34
2024-10-08,09:31:00,688041.SH,海光信息,卖出,123.692,-10341,-1279100.21,383.73,1279.10
2024-09-30,09:31:00,688521.SH,芯原股份,卖出,32.415,-16578,-537376.53,161.21,537.38
2024-09-30,09:31:00,688331.SH,荣昌生物,卖出,33.932,-35781,-1214120.89,364.24,1214.12
2024-09-30,09:31:00,688111.SH,金山办公,卖出,240.518,-3496,-840850.93,252.26,840.85
2024-09-30,09:31:00,688276.SH,百克生物,卖出,27.794,-19265,-535457.19,160.64,535.46
2024-09-30,09:31:00,688052.SH,纳芯微,卖出,104.790,-4701,-492617.79,147.79,492.62
2024-09-30,09:31:00,688409.SH,富创精密,卖出,41.167,-13061,-537688.72,161.31,537.69
2024-09-27,09:31:00,688041.SH,海光信息,买入,82.164,10341,849657.92,254.90,0.00
2024-09-26,09:31:00,688266.SH,泽璟制药,卖出,54.700,-15558,-851028.51,255.31,851.03
2024-09-25,09:31:00,688728.SH,格科微,买入,10.942,77269,845465.03,253.64,0.00
2024-09-24,09:31:00,688331.SH,荣昌生物,买入,22.886,35781,818872.52,245.66,0.00
2024-09-24,09:31:00,688630.SH,芯碁微装,卖出,48.692,-17391,-846809.88,254.04,846.81
2024-09-24,09:31:00,688276.SH,百克生物,买入,21.773,38529,838909.64,251.67,0.00
2024-09-23,09:31:00,688396.SH,华润微,卖出,34.211,-26243,-897810.82,269.34,897.81
2024-09-23,09:31:00,688409.SH,富创精密,买入,32.345,26121,844872.25,253.46,0.00
2024-09-23,09:31:00,688676.SH,金盘科技,卖出,28.942,-26350,-762621.70,228.79,762.62
2024-09-23,09:31:00,688220.SH,翱捷科技,买入,29.359,1910,56074.93,16.82,0.00
2024-09-20,09:31:00,688561.SH,奇安信,卖出,21.537,-461,-9928.48,5.00,9.93
2024-09-20,09:31:00,688009.SH,中国通号,买入,4.870,163286,795157.10,238.55,0.00
2024-09-20,09:31:00,688088.SH,虹软科技,卖出,24.172,-36923,-892486.51,267.75,892.49
2024-09-20,09:31:00,688536.SH,思瑞浦,买入,72.745,11851,862103.37,258.63,0.00
2024-09-19,09:31:00,688009.SH,中国通号,卖出,4.731,-179599,-849596.66,254.88,849.60
2024-09-19,09:31:00,688200.SH,华峰测控,卖出,77.535,-10451,-810314.31,243.09,810.31
2024-09-19,09:31:00,688521.SH,芯原股份,买入,25.200,33156,835541.15,250.66,0.00
2024-09-18,09:31:00,688052.SH,纳芯微,买入,84.348,9402,793043.28,237.91,0.00
2024-09-18,09:31:00,688981.SH,中芯国际,卖出,42.595,-19647,-836856.89,251.06,836.86
2024-09-13,09:31:00,688443.SH,智翔金泰,卖出,22.804,-34833,-794342.18,238.30,794.34
2024-09-12,09:31:00,688676.SH,金盘科技,买入,31.463,26350,829044.78,248.71,0.00
2024-09-11,09:31:00,688321.SH,微芯生物,卖出,15.669,-52996,-830373.13,249.11,830.37
2024-09-06,09:31:00,688630.SH,芯碁微装,买入,52.785,17391,917990.20,275.40,0.00
2024-09-06,09:31:00,688469.SH,芯联集成,买入,3.547,76920,272841.39,81.85,0.00
2024-09-06,09:31:00,688009.SH,中国通号,买入,5.110,179599,917786.81,275.34,0.00
2024-09-06,09:31:00,688266.SH,泽璟制药,买入,58.978,15558,917575.37,275.27,0.00
2024-09-05,09:31:00,688789.SH,宏华数科,卖出,62.884,-16873,-1061041.39,318.31,1061.04
2024-09-05,09:31:00,688388.SH,嘉元科技,卖出,8.942,-107236,-958912.89,287.67,958.91
2024-09-05,09:31:00,688707.SH,振华新材,卖出,9.022,-112063,-1011023.42,303.31,1011.02
2024-09-04,09:31:00,688981.SH,中芯国际,买入,45.882,19647,901435.40,270.43,0.00
2024-09-04,09:31:00,688111.SH,金山办公,买入,172.144,3496,601814.03,180.54,0.00
2024-09-03,09:31:00,688639.SH,华恒生物,卖出,29.501,-25925,-764810.31,229.44,764.81
2024-09-03,09:31:00,688153.SH,唯捷创芯,卖出,27.914,-26542,-740894.98,222.27,740.89
2024-08-29,09:31:00,688639.SH,华恒生物,买入,32.044,25925,830739.66,249.22,0.00
2024-08-28,09:31:00,688590.SH,新致软件,卖出,9.780,-85074,-832057.75,249.62,832.06
2024-08-27,09:31:00,688200.SH,华峰测控,买入,84.168,10451,879639.77,263.89,0.00
2024-08-26,09:31:00,688114.SH,华大智造,卖出,39.730,-22176,-881060.91,264.32,881.06
2024-08-22,09:31:00,688396.SH,华润微,买入,34.569,26243,907194.27,272.16,0.00
2024-08-22,09:31:00,688153.SH,唯捷创芯,买入,30.561,26542,811150.06,243.35,0.00
2024-08-21,09:31:00,688639.SH,华恒生物,卖出,34.132,-25198,-860048.06,258.01,860.05
2024-08-21,09:31:00,688693.SH,锴威特,卖出,25.200,-34170,-861066.92,258.32,861.07
2024-08-21,09:31:00,688590.SH,新致软件,买入,10.621,85074,903587.97,271.08,0.00
2024-08-21,09:31:00,688443.SH,智翔金泰,买入,25.952,34833,903979.05,271.19,0.00
2024-08-21,09:31:00,688561.SH,奇安信,买入,21.974,461,10129.95,5.00,0.00
2024-08-21,09:31:00,688321.SH,微芯生物,买入,17.054,52996,903795.90,271.14,0.00
2024-08-21,09:31:00,688088.SH,虹软科技,买入,24.489,36923,904202.92,271.26,0.00
2024-08-20,09:31:00,688682.SH,霍莱沃,卖出,29.221,-30634,-895169.59,268.55,895.17
2024-08-19,09:31:00,688139.SH,海尔生物,卖出,29.391,-30901,-908214.38,272.46,908.21
