日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,佳华科技(688051.SH),2102,197419.84,93.92,-12294.60
,,,ST南新(688189.SH),4320,195480.00,45.25,-16903.49
2020-11-27,2039502.47,1235098.97,,,,,
,,,优刻得(688158.SH),3900,210600.00,54,688.19
,,,昊海生科(688366.SH),1862,193256.98,103.79,-16699.94
,,,佳华科技(688051.SH),2102,198975.32,94.66,-10739.12
,,,ST南新(688189.SH),4320,201571.20,46.66,-10812.29
2020-11-26,2051242.02,1043209.32,,,,,
,,,优刻得(688158.SH),3900,208728.00,53.52,-1183.81
,,,佳华科技(688051.SH),2102,202653.82,96.41,-7060.62
,,,光云科技(688365.SH),5884,191759.56,32.59,-18192.75
,,,昊海生科(688366.SH),1862,199345.72,107.06,-10611.20
,,,ST南新(688189.SH),4320,205545.60,47.58,-6837.89
2020-11-25,2071015.03,846578.34,,,,,
,,,昊海生科(688366.SH),1862,200369.82,107.61,-9587.10
,,,佳华科技(688051.SH),2102,204650.72,97.36,-5063.72
,,,光云科技(688365.SH),5884,195348.80,33.2,-14603.51
,,,优刻得(688158.SH),3900,211770.00,54.3,1858.19
,,,赛诺医疗(688108.SH),13065,198457.35,15.19,-15646.84
,,,ST南新(688189.SH),4320,213840.00,49.5,1456.51
2020-11-24,2096926.06,846578.34,,,,,
,,,赛诺医疗(688108.SH),13065,202768.80,15.52,-11335.39
,,,佳华科技(688051.SH),2102,210115.92,99.96,401.48
,,,昊海生科(688366.SH),1862,207985.40,111.7,-1971.52
,,,优刻得(688158.SH),3900,211068.00,54.12,1156.19
,,,光云科技(688365.SH),5884,202409.60,34.4,-7542.71
,,,ST南新(688189.SH),4320,216000.00,50,3616.51
2020-11-23,2105684.37,846578.34,,,,,
,,,佳华科技(688051.SH),2102,207320.26,98.63,-2394.18
,,,昊海生科(688366.SH),1862,214744.46,115.33,4787.54
,,,赛诺医疗(688108.SH),13065,206818.95,15.83,-7285.24
,,,优刻得(688158.SH),3900,211380.00,54.2,1468.19
,,,光云科技(688365.SH),5884,201762.36,34.29,-8189.95
,,,ST南新(688189.SH),4320,217080.00,50.25,4696.51
2020-11-20,2115106.79,846578.34,,,,,
,,,优刻得(688158.SH),3900,214656.00,55.04,4744.19
,,,赛诺医疗(688108.SH),13065,205512.45,15.73,-8591.74
,,,ST南新(688189.SH),4320,217296.00,50.3,4912.51
,,,光云科技(688365.SH),5884,203880.60,34.65,-6071.71
,,,昊海生科(688366.SH),1862,219716.00,118,9759.08
,,,佳华科技(688051.SH),2102,207467.40,98.7,-2247.04
2020-11-19,2123247.26,846578.34,,,,,
,,,昊海生科(688366.SH),1862,220460.80,118.4,10503.88
,,,光云科技(688365.SH),5884,206587.24,35.11,-3365.07
,,,优刻得(688158.SH),3900,218205.00,55.95,8293.19
,,,赛诺医疗(688108.SH),13065,208778.70,15.98,-5325.49
,,,ST南新(688189.SH),4320,215611.20,49.91,3227.71
,,,佳华科技(688051.SH),2102,207025.98,98.49,-2688.46
2020-11-18,2122681.54,846578.34,,,,,
,,,昊海生科(688366.SH),1862,217798.14,116.97,7841.22
,,,优刻得(688158.SH),3900,219570.00,56.3,9658.19
,,,佳华科技(688051.SH),2102,205176.22,97.61,-4538.22
,,,光云科技(688365.SH),5884,206881.44,35.16,-3070.87
,,,ST南新(688189.SH),4320,218160.00,50.5,5776.51
,,,赛诺医疗(688108.SH),13065,208517.40,15.96,-5586.79
2020-11-17,2126204.60,843182.49,,,,,
,,,赛诺医疗(688108.SH),13065,210607.80,16.12,-3496.39
,,,优刻得(688158.SH),3900,219180.00,56.2,9268.19
,,,威胜信息(688100.SH),7455,218356.95,29.29,5400.65
,,,佳华科技(688051.SH),2102,203389.52,96.76,-6324.92
,,,光云科技(688365.SH),5884,210058.80,35.7,106.49
,,,昊海生科(688366.SH),1862,221429.04,118.92,11472.12
2020-11-16,2138427.27,843182.49,,,,,
,,,昊海生科(688366.SH),1862,228970.14,122.97,19013.22
,,,佳华科技(688051.SH),2102,209380.22,99.61,-334.22
,,,威胜信息(688100.SH),7455,216269.55,29.01,3313.25
,,,光云科技(688365.SH),5884,213471.52,36.28,3519.21
,,,赛诺医疗(688108.SH),13065,208909.35,15.99,-5194.84
,,,优刻得(688158.SH),3900,218244.00,55.96,8332.19
2020-11-13,2117142.80,843182.49,,,,,
,,,昊海生科(688366.SH),1862,218952.58,117.59,8995.66
,,,赛诺医疗(688108.SH),13065,208256.10,15.94,-5848.09
,,,优刻得(688158.SH),3900,211380.00,54.2,1468.19
,,,威胜信息(688100.SH),7455,220891.65,29.63,7935.35
,,,佳华科技(688051.SH),2102,210599.38,100.19,884.94
,,,光云科技(688365.SH),5884,203880.60,34.65,-6071.71
2020-11-12,2105059.96,843182.49,,,,,
,,,昊海生科(688366.SH),1862,214427.92,115.16,4471.00
,,,赛诺医疗(688108.SH),13065,201984.90,15.46,-12119.29
,,,佳华科技(688051.SH),2102,209590.42,99.71,-124.02
,,,威胜信息(688100.SH),7455,217462.35,29.17,4506.05
,,,优刻得(688158.SH),3900,209118.00,53.62,-793.81
,,,光云科技(688365.SH),5884,209293.88,35.57,-658.43
2020-11-11,2089986.34,843182.49,,,,,
,,,昊海生科(688366.SH),1862,208879.16,112.18,-1077.76
,,,佳华科技(688051.SH),2102,214782.36,102.18,5067.92
,,,赛诺医疗(688108.SH),13065,198718.65,15.21,-15385.54
,,,光云科技(688365.SH),5884,210176.48,35.72,224.17
,,,优刻得(688158.SH),3900,206700.00,53,-3211.81
,,,威胜信息(688100.SH),7455,207547.20,27.84,-5409.10
2020-11-10,2139620.20,843182.49,,,,,
,,,光云科技(688365.SH),5884,216884.24,36.86,6931.93
,,,赛诺医疗(688108.SH),13065,206688.30,15.82,-7415.89
,,,优刻得(688158.SH),3900,218829.00,56.11,8917.19
,,,昊海生科(688366.SH),1862,218058.82,117.11,8101.90
,,,佳华科技(688051.SH),2102,222391.60,105.8,12677.16
,,,威胜信息(688100.SH),7455,213585.75,28.65,629.45
2020-11-09,2163669.18,843182.49,,,,,
,,,光云科技(688365.SH),5884,219473.20,37.3,9520.89
,,,威胜信息(688100.SH),7455,213213.00,28.6,256.70
,,,昊海生科(688366.SH),1862,225059.94,120.87,15103.02
,,,赛诺医疗(688108.SH),13065,214657.95,16.43,553.76
,,,优刻得(688158.SH),3900,224640.00,57.6,14728.19
,,,佳华科技(688051.SH),2102,223442.60,106.3,13728.16
2020-11-06,2109692.06,843182.49,,,,,
,,,优刻得(688158.SH),3900,216879.00,55.61,6967.19
,,,光云科技(688365.SH),5884,208764.32,35.48,-1187.99
,,,赛诺医疗(688108.SH),13065,202768.80,15.52,-11335.39
,,,佳华科技(688051.SH),2102,217241.70,103.35,7527.26
,,,昊海生科(688366.SH),1862,215619.60,115.8,5662.68
,,,威胜信息(688100.SH),7455,205236.15,27.53,-7720.15
2020-11-05,2138966.02,1057286.68,,,,,
,,,威胜信息(688100.SH),7455,205907.10,27.62,-7049.20
,,,光云科技(688365.SH),5884,212235.88,36.07,2283.57
,,,昊海生科(688366.SH),1862,227164.00,122,17207.08
,,,优刻得(688158.SH),3900,217386.00,55.74,7474.19
,,,佳华科技(688051.SH),2102,218986.36,104.18,9271.92
2020-11-04,2122560.86,1057286.68,,,,,
,,,昊海生科(688366.SH),1862,221596.62,119.01,11639.70
,,,佳华科技(688051.SH),2102,216106.62,102.81,6392.18
,,,优刻得(688158.SH),3900,215709.00,55.31,5797.19
,,,威胜信息(688100.SH),7455,202626.90,27.18,-10329.40
,,,光云科技(688365.SH),5884,209235.04,35.56,-717.27
2020-11-03,2124427.41,1057286.68,,,,,
,,,昊海生科(688366.SH),1862,216904.38,116.49,6947.46
,,,优刻得(688158.SH),3900,213642.00,54.78,3730.19
,,,光云科技(688365.SH),5884,214177.60,36.4,4225.29
,,,佳华科技(688051.SH),2102,217031.50,103.25,7317.06
,,,威胜信息(688100.SH),7455,205385.25,27.55,-7571.05
2020-11-02,2087765.50,1267001.12,,,,,
,,,威胜信息(688100.SH),7455,202030.50,27.1,-10925.80
,,,光云科技(688365.SH),5884,205704.64,34.96,-4247.67
,,,昊海生科(688366.SH),1862,206719.24,111.02,-3237.68
,,,优刻得(688158.SH),3900,206310.00,52.9,-3601.81
2020-10-30,2098003.25,1476958.04,,,,,
,,,优刻得(688158.SH),3900,208650.00,53.5,-1261.81
,,,光云科技(688365.SH),5884,210588.36,35.79,636.05
,,,威胜信息(688100.SH),7455,201806.85,27.07,-11149.45
2020-10-29,2100940.06,1896822.16,,,,,
,,,威胜信息(688100.SH),7455,204117.90,27.38,-8838.40
2020-10-28,2120037.48,1710000.18,,,,,
,,,威胜信息(688100.SH),7455,218058.75,29.25,5102.45
,,,光峰科技(688007.SH),9077,191978.55,21.15,-9994.44
2020-10-27,2120281.09,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,195427.81,21.53,-6545.18
,,,威胜信息(688100.SH),7455,214853.10,28.82,1896.80
2020-10-26,2127781.94,1710000.18,,,,,
,,,威胜信息(688100.SH),7455,219177.00,29.4,6220.70
,,,光峰科技(688007.SH),9077,198604.76,21.88,-3368.23
2020-10-23,2123104.63,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,197878.60,21.8,-4094.39
,,,威胜信息(688100.SH),7455,215225.85,28.87,2269.55
2020-10-22,2126071.03,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,201963.25,22.25,-9.74
,,,威胜信息(688100.SH),7455,214107.60,28.72,1151.30
2020-10-21,2132920.27,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,204414.04,22.52,2441.05
,,,威胜信息(688100.SH),7455,218506.05,29.31,5549.75
2020-10-20,2139315.66,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,206410.98,22.74,4437.99
,,,威胜信息(688100.SH),7455,222904.50,29.9,9948.20
2020-10-19,2125789.36,1710000.18,,,,,
,,,光峰科技(688007.SH),9077,204141.73,22.49,2168.74
,,,威胜信息(688100.SH),7455,211647.45,28.39,-1308.85
2020-10-16,2127824.37,1922956.48,,,,,
,,,光峰科技(688007.SH),9077,204867.89,22.57,2894.90
2020-10-15,2129185.92,1922956.48,,,,,
,,,光峰科技(688007.SH),9077,206229.44,22.72,4256.45
2020-10-14,2130729.01,1922956.48,,,,,
,,,光峰科技(688007.SH),9077,207772.53,22.89,5799.54
2020-10-13,2132181.33,1922956.48,,,,,
,,,光峰科技(688007.SH),9077,209224.85,23.05,7251.86
2020-10-12,2133179.80,1922956.48,,,,,
,,,光峰科技(688007.SH),9077,210223.32,23.16,8250.33
2020-10-09,2120824.98,958782.64,,,,,
,,,天奈科技(688116.SH),4804,207773.00,43.25,23693.56
,,,海尔生物(688139.SH),3173,222681.14,70.18,38700.80
,,,泽璟制药(688266.SH),1236,119990.88,97.08,29369.47
,,,光峰科技(688007.SH),9077,202507.87,22.31,534.88
,,,昊海生科(688366.SH),1715,195835.85,114.19,11891.49
,,,安集科技(688019.SH),674,213253.60,316.4,29375.48
2020-09-30,2073217.45,623860.33,,,,,
,,,昊海生科(688366.SH),1715,197739.50,115.3,13795.14
,,,海尔生物(688139.SH),3173,222332.11,70.07,38351.77
,,,泽璟制药(688266.SH),2473,224103.26,90.62,42787.13
,,,安集科技(688019.SH),674,209115.24,310.26,25237.12
,,,光峰科技(688007.SH),9077,199421.69,21.97,-2551.30
,,,天奈科技(688116.SH),4804,193937.48,40.37,9858.04
,,,容百科技(688005.SH),6816,202707.84,29.74,12377.21
2020-09-29,2042636.17,623860.33,,,,,
,,,安集科技(688019.SH),674,207086.50,307.25,23208.38
,,,泽璟制药(688266.SH),2473,213419.90,86.3,32103.77
,,,昊海生科(688366.SH),1715,196882.00,114.8,12937.64
,,,容百科技(688005.SH),6816,194119.68,28.48,3789.05
,,,海尔生物(688139.SH),3173,216715.90,68.3,32735.56
,,,天奈科技(688116.SH),4804,189950.16,39.54,5870.72
,,,光峰科技(688007.SH),9077,200601.70,22.1,-1371.29
2020-09-28,2002053.95,445688.06,,,,,
,,,安集科技(688019.SH),674,198594.10,294.65,14715.98
,,,容百科技(688005.SH),6816,185940.48,27.28,-4390.15
,,,泽璟制药(688266.SH),2473,198928.12,80.44,17611.99
,,,昊海生科(688366.SH),1715,193795.00,113,9850.64
,,,赛诺医疗(688108.SH),8538,184506.18,21.61,-18994.56
,,,海尔生物(688139.SH),3173,212495.81,66.97,28515.47
,,,洁特生物(688026.SH),2900,190907.00,65.83,-18373.37
,,,天奈科技(688116.SH),4804,191199.20,39.8,7119.76
2020-09-25,2077150.60,445688.06,,,,,
,,,容百科技(688005.SH),6816,197527.68,28.98,7197.05
,,,赛诺医疗(688108.SH),8538,197996.22,23.19,-5504.52
,,,昊海生科(688366.SH),1715,210945.00,123,27000.64
,,,洁特生物(688026.SH),2900,196330.00,67.7,-12950.37
,,,天奈科技(688116.SH),4804,194850.24,40.56,10770.80
,,,海尔生物(688139.SH),3173,216779.36,68.32,32799.02
,,,安集科技(688019.SH),674,215484.54,319.71,31606.42
,,,泽璟制药(688266.SH),2473,201549.50,81.5,20233.37
2020-09-24,2107139.14,445688.06,,,,,
,,,昊海生科(688366.SH),1715,204256.50,119.1,20312.14
,,,洁特生物(688026.SH),2900,200332.00,69.08,-8948.37
,,,安集科技(688019.SH),674,219724.00,326,35845.88
,,,泽璟制药(688266.SH),2473,211194.20,85.4,29878.07
,,,赛诺医疗(688108.SH),8538,204741.24,23.98,1240.50
,,,容百科技(688005.SH),6816,199776.96,29.31,9446.33
,,,海尔生物(688139.SH),3173,222300.38,70.06,38320.04
,,,天奈科技(688116.SH),4804,199125.80,41.45,15046.36
2020-09-23,2138293.38,445688.06,,,,,
,,,洁特生物(688026.SH),2900,209032.00,72.08,-248.37
,,,泽璟制药(688266.SH),2473,216634.80,87.6,35318.67
,,,赛诺医疗(688108.SH),8538,211827.78,24.81,8327.04
,,,容百科技(688005.SH),6816,211636.80,31.05,21306.17
,,,昊海生科(688366.SH),1715,201306.70,117.38,17362.34
,,,安集科技(688019.SH),674,219184.80,325.2,35306.68
,,,海尔生物(688139.SH),3173,221983.08,69.96,38002.74
,,,天奈科技(688116.SH),4804,200999.36,41.84,16919.92
2020-09-22,2085358.56,401184.36,,,,,
,,,安集科技(688019.SH),674,216374.22,321.03,32496.10
,,,海尔生物(688139.SH),3173,207609.39,65.43,23629.05
,,,东方生物(688298.SH),751,123922.51,165.01,33211.29
,,,泽璟制药(688266.SH),2473,213419.90,86.3,32103.77
,,,赛诺医疗(688108.SH),8538,204912.00,24,1411.26
,,,昊海生科(688366.SH),1715,182801.85,106.59,-1142.51
,,,容百科技(688005.SH),6816,205161.60,30.1,14830.97
,,,硕世生物(688399.SH),491,128637.09,261.99,38036.03
,,,天奈科技(688116.SH),4804,201335.64,41.91,17256.20
2020-09-21,2088637.34,172862.68,,,,,
,,,安集科技(688019.SH),674,221921.24,329.26,38043.12
,,,海尔生物(688139.SH),3173,205864.24,64.88,21883.90
,,,泽璟制药(688266.SH),2473,216115.47,87.39,34799.34
,,,东方生物(688298.SH),1502,229625.76,152.88,48203.32
,,,硕世生物(688399.SH),983,226738.78,230.66,45352.14
,,,容百科技(688005.SH),6816,207888.00,30.5,17557.37
,,,天奈科技(688116.SH),4804,218005.52,45.38,33926.08
,,,赛诺医疗(688108.SH),8538,205338.90,24.05,1838.16
,,,昊海生科(688366.SH),1715,184276.75,107.45,332.39
2020-09-18,2096213.14,172862.68,,,,,
,,,泽璟制药(688266.SH),2473,216387.50,87.5,35071.37
,,,容百科技(688005.SH),6816,208365.12,30.57,18034.49
,,,赛诺医疗(688108.SH),8538,209693.28,24.56,6192.54
,,,天奈科技(688116.SH),4804,222569.32,46.33,38489.88
,,,安集科技(688019.SH),674,223768.00,332,39889.88
,,,昊海生科(688366.SH),1715,191394.00,111.6,7449.64
,,,硕世生物(688399.SH),983,222433.24,226.28,41046.60
,,,东方生物(688298.SH),1502,224398.80,149.4,42976.36
,,,海尔生物(688139.SH),3173,204341.20,64.4,20360.86
2020-09-17,2028408.16,376363.42,,,,,
,,,容百科技(688005.SH),6816,202094.40,29.65,11763.77
,,,泽璟制药(688266.SH),2473,216807.91,87.67,35491.78
,,,安集科技(688019.SH),674,219050.00,325,35171.88
,,,海尔生物(688139.SH),3173,202215.29,63.73,18234.95
,,,硕世生物(688399.SH),983,195715.30,199.1,14328.66
,,,天奈科技(688116.SH),4804,220407.52,45.88,36328.08
,,,昊海生科(688366.SH),1715,191016.70,111.38,7072.34
,,,东方生物(688298.SH),1502,204737.62,136.31,23315.18
2020-09-16,1957963.16,376363.42,,,,,
,,,东方生物(688298.SH),1502,195560.40,130.2,14137.96
,,,泽璟制药(688266.SH),2473,208078.22,84.14,26762.09
,,,安集科技(688019.SH),674,215680.00,320,31801.88
,,,容百科技(688005.SH),6816,191938.56,28.16,1607.93
,,,天奈科技(688116.SH),4804,202920.96,42.24,18841.52
,,,海尔生物(688139.SH),3173,195647.18,61.66,11666.84
,,,硕世生物(688399.SH),983,190790.47,194.09,9403.83
,,,昊海生科(688366.SH),1715,180983.95,105.53,-2960.41
2020-09-15,1958875.01,376363.42,,,,,
,,,东方生物(688298.SH),1502,197798.38,131.69,16375.94
,,,硕世生物(688399.SH),983,193405.25,196.75,12018.61
,,,泽璟制药(688266.SH),2473,198260.41,80.17,16944.28
,,,昊海生科(688366.SH),1715,184448.25,107.55,503.89
,,,容百科技(688005.SH),6816,195073.92,28.62,4743.29
,,,海尔生物(688139.SH),3173,195647.18,61.66,11666.84
,,,安集科技(688019.SH),674,214669.00,318.5,30790.88
,,,天奈科技(688116.SH),4804,203209.20,42.3,19129.76
2020-09-14,1920049.43,376363.42,,,,,
,,,海尔生物(688139.SH),3173,189142.53,59.61,5162.19
,,,容百科技(688005.SH),6816,195755.52,28.72,5424.89
,,,安集科技(688019.SH),674,200831.78,297.97,16953.66
,,,泽璟制药(688266.SH),2473,198730.28,80.36,17414.15
,,,天奈科技(688116.SH),4804,201431.72,41.93,17352.28
,,,硕世生物(688399.SH),983,186081.90,189.3,4695.26
,,,昊海生科(688366.SH),1715,180898.20,105.48,-3046.16
,,,东方生物(688298.SH),1502,190814.08,127.04,9391.64
2020-09-11,1871429.35,376363.42,,,,,
,,,容百科技(688005.SH),6816,179669.76,26.36,-10660.87
,,,天奈科技(688116.SH),4804,193264.92,40.23,9185.48
,,,昊海生科(688366.SH),1715,177296.70,103.38,-6647.66
,,,泽璟制药(688266.SH),2473,193388.60,78.2,12072.47
,,,安集科技(688019.SH),674,195797.00,290.5,11918.88
,,,硕世生物(688399.SH),983,186799.49,190.03,5412.85
,,,东方生物(688298.SH),1502,185767.36,123.68,4344.92
,,,海尔生物(688139.SH),3173,183082.10,57.7,-898.24
2020-09-10,1810702.97,920488.63,,,,,
,,,海尔生物(688139.SH),3173,174832.30,55.1,-9148.04
,,,天奈科技(688116.SH),4804,182696.12,38.03,-1383.32
,,,容百科技(688005.SH),6816,177965.76,26.11,-12364.87
,,,昊海生科(688366.SH),1715,171500.00,100,-12444.36
,,,安集科技(688019.SH),674,183220.16,271.84,-657.96
2020-09-09,1828608.28,1201725.73,,,,,
,,,新光光电(688011.SH),1999,113143.40,56.6,16970.65
,,,东方生物(688298.SH),1345,165744.35,123.23,-22220.44
,,,硕世生物(688399.SH),893,167098.16,187.12,-20863.27
,,,容百科技(688005.SH),6816,180896.64,26.54,-9433.99
2020-09-08,1866812.32,1201725.73,,,,,
,,,容百科技(688005.SH),6816,187780.80,27.55,-2549.83
,,,新光光电(688011.SH),1999,115562.19,57.81,19389.44
,,,硕世生物(688399.SH),893,180921.80,202.6,-7039.63
,,,东方生物(688298.SH),1345,180821.80,134.44,-7142.99
2020-09-07,1883482.73,1409820.79,,,,,
,,,新光光电(688011.SH),1999,115102.42,57.58,18929.67
,,,容百科技(688005.SH),6816,188939.52,27.72,-1391.11
,,,中微公司(688012.SH),1028,169620.00,165,-20997.53
2020-09-04,1916733.03,1409820.79,,,,,
,,,中微公司(688012.SH),1028,190580.92,185.39,-36.61
,,,新光光电(688011.SH),1999,121939.00,61,25766.25
,,,容百科技(688005.SH),6816,194392.32,28.52,4061.69
2020-09-03,1906092.18,1600151.42,,,,,
,,,中微公司(688012.SH),1028,183282.12,178.29,-7335.41
,,,新光光电(688011.SH),1999,122658.64,61.36,26485.89
2020-09-02,1911416.83,1600151.42,,,,,
,,,新光光电(688011.SH),1999,125917.01,62.99,29744.26
,,,中微公司(688012.SH),1028,185348.40,180.3,-5269.13
2020-09-01,1905894.81,1600151.42,,,,,
,,,新光光电(688011.SH),1999,116601.67,58.33,20428.92
,,,中微公司(688012.SH),1028,189141.72,183.99,-1475.81
2020-08-31,1905511.55,1790768.95,,,,,
,,,新光光电(688011.SH),1999,114742.60,57.4,18569.85
2020-08-28,1896416.10,1790768.95,,,,,
,,,新光光电(688011.SH),1999,105647.15,52.85,9474.40
2020-08-27,1892258.18,1790768.95,,,,,
,,,新光光电(688011.SH),1999,101489.23,50.77,5316.48
2020-08-26,1884209.75,1719037.76,,,,,
,,,中微公司(688012.SH),405,71199.00,175.8,-7186.42
,,,新光光电(688011.SH),1999,93972.99,47.01,-2199.76
2020-08-25,1898712.50,1432641.49,,,,,
,,,中微公司(688012.SH),405,77148.45,190.49,-1236.97
,,,新光光电(688011.SH),1999,101949.00,51,5776.25
,,,沃尔德(688028.SH),3629,178111.32,49.08,4973.51
,,,容百科技(688005.SH),734,20889.64,28.46,-48.06
,,,天奈科技(688116.SH),1942,87972.60,45.3,1374.25
2020-08-24,1908618.26,1432641.49,,,,,
,,,新光光电(688011.SH),1999,106346.80,53.2,10174.05
,,,中微公司(688012.SH),405,78541.65,193.93,156.23
,,,天奈科技(688116.SH),1942,93216.00,48,6617.65
,,,容百科技(688005.SH),734,21212.60,28.9,274.90
,,,沃尔德(688028.SH),3629,176659.72,48.68,3521.91
2020-08-21,1903812.31,1248034.73,,,,,
,,,新光光电(688011.SH),1999,106506.72,53.28,10333.97
,,,中微公司(688012.SH),405,80060.40,197.68,1674.98
,,,容百科技(688005.SH),734,21366.74,29.11,429.04
,,,虹软科技(688088.SH),2665,185723.85,69.69,6277.26
,,,天奈科技(688116.SH),1942,89778.66,46.23,3180.31
,,,沃尔德(688028.SH),3629,172341.21,47.49,-796.60
2020-08-20,1909613.21,1248034.73,,,,,
,,,新光光电(688011.SH),1999,111744.10,55.9,15571.35
,,,中微公司(688012.SH),405,81405.00,201,3019.58
,,,沃尔德(688028.SH),3629,173103.30,47.7,-34.51
,,,虹软科技(688088.SH),2665,186496.70,69.98,7050.11
,,,容百科技(688005.SH),734,21653.00,29.5,715.30
,,,天奈科技(688116.SH),1942,87176.38,44.89,578.03
2020-08-19,1929974.34,1248034.73,,,,,
,,,新光光电(688011.SH),1999,117741.10,58.9,21568.35
,,,沃尔德(688028.SH),3629,175280.70,48.3,2142.89
,,,中微公司(688012.SH),405,81000.00,200,2614.58
,,,容百科技(688005.SH),734,21080.48,28.72,142.78
,,,天奈科技(688116.SH),1942,92905.28,47.84,6306.93
,,,虹软科技(688088.SH),2665,193932.05,72.77,14485.46
2020-08-18,1939852.17,1127095.53,,,,,
,,,新光光电(688011.SH),3998,243838.02,60.99,51492.53
,,,中微公司(688012.SH),405,85398.30,210.86,7012.88
,,,沃尔德(688028.SH),3629,177385.52,48.88,4247.71
,,,容百科技(688005.SH),734,21873.20,29.8,935.50
,,,虹软科技(688088.SH),2665,184151.50,69.1,4704.91
,,,天奈科技(688116.SH),1942,100110.10,51.55,13511.75
2020-08-17,1924522.23,948507.70,,,,,
,,,天奈科技(688116.SH),1942,98673.02,50.81,12074.67
,,,虹软科技(688088.SH),2665,186816.50,70.1,7369.91
,,,沃尔德(688028.SH),3629,176732.30,48.7,3594.49
,,,中微公司(688012.SH),405,84118.50,207.7,5733.08
